name,display_name,data_type,chart_type
"China, Financial account excluding reserve assets, including E&O, Direct Investment, Liabilities, Equity, USD bn","China, Financial account excluding reserve assets, including E&O, Direct Investment, Liabilities, Equity, USD bn",None,line
"China, Financial account excluding reserve assets, including E&O, Direct Investment, Liabilities, USD bn","China, Financial account excluding reserve assets, including E&O, Direct Investment, Liabilities, USD bn",None,line
"China, Financial account excluding reserve assets, including E&O, Direct Investment, USD bn","China, Financial account excluding reserve assets, including E&O, Direct Investment, USD bn",None,line
"China, Financial account excluding reserve assets, including E&O, Direct investment, Assets, Debt, USD bn","China, Financial account excluding reserve assets, including E&O, Direct investment, Assets, Debt, USD bn",None,line
"China, Financial account excluding reserve assets, including E&O, Direct investment, Assets, Equity, USD bn","China, Financial account excluding reserve assets, including E&O, Direct investment, Assets, Equity, USD bn",None,line
"China, Financial account excluding reserve assets, including E&O, Direct investment, Assets, USD bn","China, Financial account excluding reserve assets, including E&O, Direct investment, Assets, USD bn",None,line
"China, Financial account excluding reserve assets, including E&O, Direct investment, Liabilities, Debt, USD bn","China, Financial account excluding reserve assets, including E&O, Direct investment, Liabilities, Debt, USD bn",None,line
"China, Financial account excluding reserve assets, including E&O, Direct investment, Liabilities, Equity, USD bn","China, Financial account excluding reserve assets, including E&O, Direct investment, Liabilities, Equity, USD bn",None,line
"China, Financial account excluding reserve assets, including E&O, Direct investment, Liabilities, USD bn","China, Financial account excluding reserve assets, including E&O, Direct investment, Liabilities, USD bn",None,line
"China, Financial account excluding reserve assets, including E&O, Direct investment, USD bn","China, Financial account excluding reserve assets, including E&O, Direct investment, USD bn",None,line
"China, Financial account excluding reserve assets, including E&O, USD bn","China, Financial account excluding reserve assets, including E&O, USD bn",None,line
"China, Financial account including E&O, USD bn","China, Financial account including E&O, USD bn",None,line
"China, Capital and financial account excluding reserve assets, USD bn","China, Capital and financial account excluding reserve assets, USD bn",None,line
"China, Capital and financial account, excluding reserve assets, including E&O, USD bn","China, Capital and financial account, excluding reserve assets, including E&O, USD bn",None,line
"China, Overall balance excluding reserve assets, USD bn","China, Overall balance excluding reserve assets, USD bn",None,line
