name,display_name,data_type,chart_type
"Japan, CPI, Clothes & footwear, Services related to clothing, Footwear repair charges, % YoY","Japan, CPI, Clothes & footwear, Services related to clothing, Footwear repair charges, % YoY",None,line
"Japan, CPI, Clothes & footwear, Services related to clothing, Laundry charges-A, % YoY","Japan, CPI, Clothes & footwear, Services related to clothing, Laundry charges-A, % YoY",None,line
"Japan, CPI, Clothes & footwear, Services related to clothing, Laundry charges-B, % YoY","Japan, CPI, Clothes & footwear, Services related to clothing, Laundry charges-B, % YoY",None,line
"Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Shirts & sweaters, Children's shirts & sweaters, Children's T-shirts long sleeves, % YoY","Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Shirts & sweaters, Children's shirts & sweaters, Children's T-shirts long sleeves, % YoY",None,line
"Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Shirts & sweaters, Children's shirts & sweaters, Children's T-shirts short sleeves, % YoY","Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Shirts & sweaters, Children's shirts & sweaters, Children's T-shirts short sleeves, % YoY",None,line
"Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Shirts & sweaters, Men's shirts & sweaters, Men's business shirts, % YoY","Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Shirts & sweaters, Men's shirts & sweaters, Men's business shirts, % YoY",None,line
"Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Shirts & sweaters, Men's shirts & sweaters, Men's sports shirts long sleeves, % YoY","Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Shirts & sweaters, Men's shirts & sweaters, Men's sports shirts long sleeves, % YoY",None,line
"Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Shirts & sweaters, Men's shirts & sweaters, Men's sports shirts short sleeves, % YoY","Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Shirts & sweaters, Men's shirts & sweaters, Men's sports shirts short sleeves, % YoY",None,line
"Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Shirts & sweaters, Men's shirts & sweaters, Men's sweaters, % YoY","Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Shirts & sweaters, Men's shirts & sweaters, Men's sweaters, % YoY",None,line
"Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Shirts & sweaters, Women's shirts & sweaters, Blouses long sleeves, % YoY","Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Shirts & sweaters, Women's shirts & sweaters, Blouses long sleeves, % YoY",None,line
"Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Shirts & sweaters, Women's shirts & sweaters, Blouses short sleeves, % YoY","Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Shirts & sweaters, Women's shirts & sweaters, Blouses short sleeves, % YoY",None,line
"Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Shirts & sweaters, Women's shirts & sweaters, Women's T-shirts long sleeves, % YoY","Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Shirts & sweaters, Women's shirts & sweaters, Women's T-shirts long sleeves, % YoY",None,line
"Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Shirts & sweaters, Women's shirts & sweaters, Women's T-shirts short sleeves, % YoY","Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Shirts & sweaters, Women's shirts & sweaters, Women's T-shirts short sleeves, % YoY",None,line
"Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Shirts & sweaters, Women's shirts & sweaters, Women's sweaters long sleeves, % YoY","Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Shirts & sweaters, Women's shirts & sweaters, Women's sweaters long sleeves, % YoY",None,line
"Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Shirts & sweaters, Women's shirts & sweaters, Women's sweaters short sleeves, % YoY","Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Shirts & sweaters, Women's shirts & sweaters, Women's sweaters short sleeves, % YoY",None,line
"Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Underwear, Children's underwear, Children's underwear, % YoY","Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Underwear, Children's underwear, Children's underwear, % YoY",None,line
"Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Underwear, Men's underwear, Men's pajamas, % YoY","Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Underwear, Men's underwear, Men's pajamas, % YoY",None,line
"Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Underwear, Men's underwear, Men's underpants, % YoY","Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Underwear, Men's underwear, Men's underpants, % YoY",None,line
"Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Underwear, Men's underwear, Men's undershirts, % YoY","Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Underwear, Men's underwear, Men's undershirts, % YoY",None,line
"Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Underwear, Women's underwear, Brassieres, % YoY","Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Underwear, Women's underwear, Brassieres, % YoY",None,line
"Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Underwear, Women's underwear, Lingeries, % YoY","Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Underwear, Women's underwear, Lingeries, % YoY",None,line
"Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Underwear, Women's underwear, Panties, % YoY","Japan, CPI, Clothes & footwear, Shirts, sweaters & underwear, Underwear, Women's underwear, Panties, % YoY",None,line
"Japan, CPI, Culture & recreation, Books & other reading materials, Books, Books-A, % YoY","Japan, CPI, Culture & recreation, Books & other reading materials, Books, Books-A, % YoY",None,line
"Japan, CPI, Culture & recreation, Books & other reading materials, Books, Books-B, % YoY","Japan, CPI, Culture & recreation, Books & other reading materials, Books, Books-B, % YoY",None,line
"Japan, CPI, Culture & recreation, Books & other reading materials, Magazines, Monthly magazines, % YoY","Japan, CPI, Culture & recreation, Books & other reading materials, Magazines, Monthly magazines, % YoY",None,line
"Japan, CPI, Culture & recreation, Books & other reading materials, Magazines, Weekly magazines, % YoY","Japan, CPI, Culture & recreation, Books & other reading materials, Magazines, Weekly magazines, % YoY",None,line
"Japan, CPI, Culture & recreation, Books & other reading materials, Newspapers, national, % YoY","Japan, CPI, Culture & recreation, Books & other reading materials, Newspapers, national, % YoY",None,line
"Japan, CPI, Culture & recreation, Books & other reading materials, Newspapers, regional, % YoY","Japan, CPI, Culture & recreation, Books & other reading materials, Newspapers, regional, % YoY",None,line
