name,display_name,data_type,chart_type
"Imports, Middle East, Work day adjusted, Value, USD","KR, Imports, Middle East, Work day adjusted, Value, USD",b,line
"Imports, Mobile phones, Work day adjusted, Value, USD","KR, Imports, Mobile phones, Work day adjusted, Value, USD",b,line
"Imports, North America, Work day adjusted, Value, USD","KR, Imports, North America, Work day adjusted, Value, USD",b,line
"Imports, Oceania, Work day adjusted, Value, USD","KR, Imports, Oceania, Work day adjusted, Value, USD",b,line
"Imports, all, Work day adjusted, Value, USD","KR, Imports, all, Work day adjusted, Value, USD",b,line
"Imports, mineral fuels, Work day adjusted, Value, USD","KR, Imports, mineral fuels, Work day adjusted, Value, USD",b,line
"Exports, EM, Work day adjusted, Value, USD","KR, Exports, EM, Work day adjusted, Value, USD",b,line
"Imports, All, Value, LCU","KR, Imports, All, Value, LCU",b,line
"Exports, All, Value, LCU","KR, Exports, All, Value, LCU",b,line
"Exports, China, Value, USD, % YoY","KR, Exports, China, Value, USD, % YoY",p,line
"Exports, US, Value, USD, % YoY","KR, Exports, US, Value, USD, % YoY",p,line
"Exports, EU, Value, USD, % YoY","KR, Exports, EU, Value, USD, % YoY",p,line
"Exports, Vietnam, Value, USD, % YoY","KR, Exports, Vietnam, Value, USD, % YoY",p,line
"Exports, Hong Kong, Value, USD, % YoY","KR, Exports, Hong Kong, Value, USD, % YoY",p,line
"Exports, Japan, Value, USD, % YoY","KR, Exports, Japan, Value, USD, % YoY",p,line
"Exports, Taiwan, Value, USD, % YoY","KR, Exports, Taiwan, Value, USD, % YoY",p,line
"Exports, India, Value, USD, % YoY","KR, Exports, India, Value, USD, % YoY",p,line
"Exports, Singapore, Value, USD, % YoY","KR, Exports, Singapore, Value, USD, % YoY",p,line
"Exports, Malaysia, Value, USD, % YoY","KR, Exports, Malaysia, Value, USD, % YoY",p,line
"Exports, Country, Other, Value, USD, % YoY","KR, Exports, Country, Other, Value, USD, % YoY",p,line
"Exports, ASEAN Three and India, Value, USD, % YoY","KR, Exports, ASEAN Three and India, Value, USD, % YoY",p,line
"Exports, North Asia, Value, USD, % YoY","KR, Exports, North Asia, Value, USD, % YoY",p,line
"Exports, DM, Value, USD, % YoY","KR, Exports, DM, Value, USD, % YoY",p,line
"Exports, China and Hong Kong, Value, USD, % YoY","KR, Exports, China and Hong Kong, Value, USD, % YoY",p,line
"Imports, China, Value, USD, % YoY","KR, Imports, China, Value, USD, % YoY",p,line
"Imports, US, Value, USD, % YoY","KR, Imports, US, Value, USD, % YoY",p,line
"Imports, EU, Value, USD, % YoY","KR, Imports, EU, Value, USD, % YoY",p,line
"Imports, Japan, Value, USD, % YoY","KR, Imports, Japan, Value, USD, % YoY",p,line
"Imports, Vietnam, Value, USD, % YoY","KR, Imports, Vietnam, Value, USD, % YoY",p,line
"Imports, Australia, Value, USD, % YoY","KR, Imports, Australia, Value, USD, % YoY",p,line
"Imports, Taiwan, Value, USD, % YoY","KR, Imports, Taiwan, Value, USD, % YoY",p,line
"Imports, Saudi Arabia, Value, USD, % YoY","KR, Imports, Saudi Arabia, Value, USD, % YoY",p,line
"Imports, Russia, Value, USD, % YoY","KR, Imports, Russia, Value, USD, % YoY",p,line
"Imports, Malaysia, Value, USD, % YoY","KR, Imports, Malaysia, Value, USD, % YoY",p,line
"Imports, Country, Other, Value, USD, % YoY","KR, Imports, Country, Other, Value, USD, % YoY",p,line
"Imports, Commodity producers, Value, USD, % YoY","KR, Imports, Commodity producers, Value, USD, % YoY",p,line
"Imports, North Asia, Value, USD, % YoY","KR, Imports, North Asia, Value, USD, % YoY",p,line
"Exports, Semiconductors, Value, USD, % YoY","KR, Exports, Semiconductors, Value, USD, % YoY",p,line
"Exports, Steel products, Value, USD, % YoY","KR, Exports, Steel products, Value, USD, % YoY",p,line
"Exports, Autos, Value, USD, % YoY","KR, Exports, Autos, Value, USD, % YoY",p,line
"Exports, Petroleum products, Value, USD, % YoY","KR, Exports, Petroleum products, Value, USD, % YoY",p,line
"Exports, Wireless communication equipment, Value, USD, % YoY","KR, Exports, Wireless communication equipment, Value, USD, % YoY",p,line
"Exports, Ships, Value, USD, % YoY","KR, Exports, Ships, Value, USD, % YoY",p,line
"Exports, Automobile parts, Value, USD, % YoY","KR, Exports, Automobile parts, Value, USD, % YoY",p,line
"Exports, Computer peripherals, Value, USD, % YoY","KR, Exports, Computer peripherals, Value, USD, % YoY",p,line
"Exports, Precision equipment, Value, USD, % YoY","KR, Exports, Precision equipment, Value, USD, % YoY",p,line
"Exports, Home appliances, Value, USD, % YoY","KR, Exports, Home appliances, Value, USD, % YoY",p,line
"Exports, All, Value, USD, % YoY","KR, Exports, All, Value, USD, % YoY",p,line
"Exports, Product, Other, Value, USD, % YoY","KR, Exports, Product, Other, Value, USD, % YoY",p,line
"Exports, All ex ships, Value, USD, % YoY","KR, Exports, All ex ships, Value, USD, % YoY",p,line
"Exports, Tech, Value, USD, % YoY","KR, Exports, Tech, Value, USD, % YoY",p,line
"Exports, Auto and parts, Value, USD, % YoY","KR, Exports, Auto and parts, Value, USD, % YoY",p,line
"Exports, Other products inc Home appliances, Value, USD, % YoY","KR, Exports, Other products inc Home appliances, Value, USD, % YoY",p,line
"Imports, Semiconductors, Value, USD, % YoY","KR, Imports, Semiconductors, Value, USD, % YoY",p,line
"Imports, Crude oil, Value, USD, % YoY","KR, Imports, Crude oil, Value, USD, % YoY",p,line
"Imports, Machinery, Value, USD, % YoY","KR, Imports, Machinery, Value, USD, % YoY",p,line
"Imports, Gas, Value, USD, % YoY","KR, Imports, Gas, Value, USD, % YoY",p,line
"Imports, Semiconductor mfg equipment, Value, USD, % YoY","KR, Imports, Semiconductor mfg equipment, Value, USD, % YoY",p,line
"Imports, Precision equipment, Value, USD, % YoY","KR, Imports, Precision equipment, Value, USD, % YoY",p,line
"Imports, Petroleum products, Value, USD, % YoY","KR, Imports, Petroleum products, Value, USD, % YoY",p,line
"Imports, Wireless communication equipment, Value, USD, % YoY","KR, Imports, Wireless communication equipment, Value, USD, % YoY",p,line
"Imports, Autos, Value, USD, % YoY","KR, Imports, Autos, Value, USD, % YoY",p,line
"Imports, Coal, Value, USD, % YoY","KR, Imports, Coal, Value, USD, % YoY",p,line
"Imports, All, Value, USD, % YoY","KR, Imports, All, Value, USD, % YoY",p,line
"Imports, Product, Other, Value, USD, % YoY","KR, Imports, Product, Other, Value, USD, % YoY",p,line
"Imports, Energy, Value, USD, % YoY","KR, Imports, Energy, Value, USD, % YoY",p,line
"Exports, ASEAN, Value, USD, % YoY","KR, Exports, ASEAN, Value, USD, % YoY",p,line
"Exports, Africa, Value, USD, % YoY","KR, Exports, Africa, Value, USD, % YoY",p,line
"Exports, Asia, Value, USD, % YoY","KR, Exports, Asia, Value, USD, % YoY",p,line
"Exports, Europe, Value, USD, % YoY","KR, Exports, Europe, Value, USD, % YoY",p,line
"Exports, Latin America, Value, USD, % YoY","KR, Exports, Latin America, Value, USD, % YoY",p,line
"Exports, Middle East, Value, USD, % YoY","KR, Exports, Middle East, Value, USD, % YoY",p,line
"Exports, Mobile phones, Value, USD, % YoY","KR, Exports, Mobile phones, Value, USD, % YoY",p,line
"Exports, North America, Value, USD, % YoY","KR, Exports, North America, Value, USD, % YoY",p,line
"Exports, Oceania, Value, USD, % YoY","KR, Exports, Oceania, Value, USD, % YoY",p,line
"Exports, Semiconductor mfg equipment, Value, USD, % YoY","KR, Exports, Semiconductor mfg equipment, Value, USD, % YoY",p,line
"Exports, all, Value, USD, % YoY","KR, Exports, all, Value, USD, % YoY",p,line
"Exports, mineral fuels, Value, USD, % YoY","KR, Exports, mineral fuels, Value, USD, % YoY",p,line
"Imports, ASEAN, Value, USD, % YoY","KR, Imports, ASEAN, Value, USD, % YoY",p,line
"Imports, Africa, Value, USD, % YoY","KR, Imports, Africa, Value, USD, % YoY",p,line
"Imports, Asia, Value, USD, % YoY","KR, Imports, Asia, Value, USD, % YoY",p,line
"Imports, Europe, Value, USD, % YoY","KR, Imports, Europe, Value, USD, % YoY",p,line
"Imports, Hong Kong, Value, USD, % YoY","KR, Imports, Hong Kong, Value, USD, % YoY",p,line
"Imports, Latin America, Value, USD, % YoY","KR, Imports, Latin America, Value, USD, % YoY",p,line
"Imports, Middle East, Value, USD, % YoY","KR, Imports, Middle East, Value, USD, % YoY",p,line
"Imports, Mobile phones, Value, USD, % YoY","KR, Imports, Mobile phones, Value, USD, % YoY",p,line
"Imports, North America, Value, USD, % YoY","KR, Imports, North America, Value, USD, % YoY",p,line
"Imports, Oceania, Value, USD, % YoY","KR, Imports, Oceania, Value, USD, % YoY",p,line
"Imports, all, Value, USD, % YoY","KR, Imports, all, Value, USD, % YoY",p,line
"Imports, mineral fuels, Value, USD, % YoY","KR, Imports, mineral fuels, Value, USD, % YoY",p,line
"Exports, EM, Value, USD, % YoY","KR, Exports, EM, Value, USD, % YoY",p,line
"Exports, China, Work day adjusted, Value, USD, % YoY","KR, Exports, China, Work day adjusted, Value, USD, % YoY",p,line
"Exports, US, Work day adjusted, Value, USD, % YoY","KR, Exports, US, Work day adjusted, Value, USD, % YoY",p,line
"Exports, EU, Work day adjusted, Value, USD, % YoY","KR, Exports, EU, Work day adjusted, Value, USD, % YoY",p,line
"Exports, Vietnam, Work day adjusted, Value, USD, % YoY","KR, Exports, Vietnam, Work day adjusted, Value, USD, % YoY",p,line
"Exports, Hong Kong, Work day adjusted, Value, USD, % YoY","KR, Exports, Hong Kong, Work day adjusted, Value, USD, % YoY",p,line
"Exports, Japan, Work day adjusted, Value, USD, % YoY","KR, Exports, Japan, Work day adjusted, Value, USD, % YoY",p,line
"Exports, Taiwan, Work day adjusted, Value, USD, % YoY","KR, Exports, Taiwan, Work day adjusted, Value, USD, % YoY",p,line
"Exports, India, Work day adjusted, Value, USD, % YoY","KR, Exports, India, Work day adjusted, Value, USD, % YoY",p,line
"Exports, Singapore, Work day adjusted, Value, USD, % YoY","KR, Exports, Singapore, Work day adjusted, Value, USD, % YoY",p,line
"Exports, Malaysia, Work day adjusted, Value, USD, % YoY","KR, Exports, Malaysia, Work day adjusted, Value, USD, % YoY",p,line
"Exports, Country, Other, Work day adjusted, Value, USD, % YoY","KR, Exports, Country, Other, Work day adjusted, Value, USD, % YoY",p,line
"Exports, ASEAN Three and India, Work day adjusted, Value, USD, % YoY","KR, Exports, ASEAN Three and India, Work day adjusted, Value, USD, % YoY",p,line
"Exports, North Asia, Work day adjusted, Value, USD, % YoY","KR, Exports, North Asia, Work day adjusted, Value, USD, % YoY",p,line
"Exports, DM, Work day adjusted, Value, USD, % YoY","KR, Exports, DM, Work day adjusted, Value, USD, % YoY",p,line
"Exports, China and Hong Kong, Work day adjusted, Value, USD, % YoY","KR, Exports, China and Hong Kong, Work day adjusted, Value, USD, % YoY",p,line
"Imports, China, Work day adjusted, Value, USD, % YoY","KR, Imports, China, Work day adjusted, Value, USD, % YoY",p,line
"Imports, US, Work day adjusted, Value, USD, % YoY","KR, Imports, US, Work day adjusted, Value, USD, % YoY",p,line
"Imports, EU, Work day adjusted, Value, USD, % YoY","KR, Imports, EU, Work day adjusted, Value, USD, % YoY",p,line
"Imports, Japan, Work day adjusted, Value, USD, % YoY","KR, Imports, Japan, Work day adjusted, Value, USD, % YoY",p,line
"Imports, Vietnam, Work day adjusted, Value, USD, % YoY","KR, Imports, Vietnam, Work day adjusted, Value, USD, % YoY",p,line
