raw_data_name,data_type,cleaned_name
"Exports, US, SA, USD bn, % MoM, 3mma",b,"Exports, US, SA, USD, % MoM, 3mma, Value"
"Exports, EU, SA, USD bn, % MoM, 3mma",b,"Exports, EU, SA, USD, % MoM, 3mma, Value"
"Exports, Country, Other, SA, USD bn, % MoM, 3mma",b,"Exports, Country, Other, SA, USD, % MoM, 3mma, Value"
"Exports, ASEAN Three and India, SA, USD bn, % MoM, 3mma",b,"Exports, ASEAN Three and India, SA, USD, % MoM, 3mma, Value"
"Exports, North Asia, SA, USD bn, % MoM, 3mma",b,"Exports, North Asia, SA, USD, % MoM, 3mma, Value"
"Exports, DM, SA, USD bn, % MoM, 3mma",b,"Exports, DM, SA, USD, % MoM, 3mma, Value"
"Exports, China and Hong Kong, SA, USD bn, % MoM, 3mma",b,"Exports, China and Hong Kong, SA, USD, % MoM, 3mma, Value"
"Exports, Semiconductors, SA, USD bn, % MoM, 3mma",b,"Exports, Semiconductors, SA, USD, % MoM, 3mma, Value"
"Exports, Steel products, SA, USD bn, % MoM, 3mma",b,"Exports, Steel products, SA, USD, % MoM, 3mma, Value"
"Exports, Autos, SA, USD bn, % MoM, 3mma",b,"Exports, Autos, SA, USD, % MoM, 3mma, Value"
"Exports, Petroleum products, SA, USD bn, % MoM, 3mma",b,"Exports, Petroleum products, SA, USD, % MoM, 3mma, Value"
"Exports, Ships, SA, USD bn, % MoM, 3mma",b,"Exports, Ships, SA, USD, % MoM, 3mma, Value"
"Exports, All, SA, USD bn, % MoM, 3mma",b,"Exports, All, SA, USD, % MoM, 3mma, Value"
"Exports, All ex ships, SA, USD bn, % MoM, 3mma",b,"Exports, All ex ships, SA, USD, % MoM, 3mma, Value"
"Exports, Tech, SA, USD bn, % MoM, 3mma",b,"Exports, Tech, SA, USD, % MoM, 3mma, Value"
"Exports, Auto and parts, SA, USD bn, % MoM, 3mma",b,"Exports, Auto and parts, SA, USD, % MoM, 3mma, Value"
"Exports, Other products inc Home appliances, SA, USD bn, % MoM, 3mma",b,"Exports, Other products inc Home appliances, SA, USD, % MoM, 3mma, Value"
"Imports, Semiconductor mfg equipment, SA, USD bn, % MoM, 3mma",b,"Imports, Semiconductor mfg equipment, SA, USD, % MoM, 3mma, Value"
"Imports, All, SA, USD bn, % MoM, 3mma",b,"Imports, All, SA, USD, % MoM, 3mma, Value"
"Imports, Energy, SA, USD bn, % MoM, 3mma",b,"Imports, Energy, SA, USD, % MoM, 3mma, Value"
"Exports, ASEAN, SA, USD bn, % MoM, 3mma",b,"Exports, ASEAN, SA, USD, % MoM, 3mma, Value"
"Exports, EM, SA, USD bn, % MoM, 3mma",b,"Exports, EM, SA, USD, % MoM, 3mma, Value"
"Exports, US, Work day adjusted, SA, USD bn, % MoM, 3mma",b,"Exports, US, Work day adjusted, SA, USD, % MoM, 3mma, Value"
"Exports, EU, Work day adjusted, SA, USD bn, % MoM, 3mma",b,"Exports, EU, Work day adjusted, SA, USD, % MoM, 3mma, Value"
"Exports, Country, Other, Work day adjusted, SA, USD bn, % MoM, 3mma",b,"Exports, Country, Other, Work day adjusted, SA, USD, % MoM, 3mma, Value"
"Exports, ASEAN Three and India, Work day adjusted, SA, USD bn, % MoM, 3mma",b,"Exports, ASEAN Three and India, Work day adjusted, SA, USD, % MoM, 3mma, Value"
"Exports, North Asia, Work day adjusted, SA, USD bn, % MoM, 3mma",b,"Exports, North Asia, Work day adjusted, SA, USD, % MoM, 3mma, Value"
"Exports, DM, Work day adjusted, SA, USD bn, % MoM, 3mma",b,"Exports, DM, Work day adjusted, SA, USD, % MoM, 3mma, Value"
"Exports, China and Hong Kong, Work day adjusted, SA, USD bn, % MoM, 3mma",b,"Exports, China and Hong Kong, Work day adjusted, SA, USD, % MoM, 3mma, Value"
"Exports, Semiconductors, Work day adjusted, SA, USD bn, % MoM, 3mma",b,"Exports, Semiconductors, Work day adjusted, SA, USD, % MoM, 3mma, Value"
"Exports, Steel products, Work day adjusted, SA, USD bn, % MoM, 3mma",b,"Exports, Steel products, Work day adjusted, SA, USD, % MoM, 3mma, Value"
"Exports, Autos, Work day adjusted, SA, USD bn, % MoM, 3mma",b,"Exports, Autos, Work day adjusted, SA, USD, % MoM, 3mma, Value"
"Exports, Petroleum products, Work day adjusted, SA, USD bn, % MoM, 3mma",b,"Exports, Petroleum products, Work day adjusted, SA, USD, % MoM, 3mma, Value"
"Exports, Ships, Work day adjusted, SA, USD bn, % MoM, 3mma",b,"Exports, Ships, Work day adjusted, SA, USD, % MoM, 3mma, Value"
"Exports, All, Work day adjusted, SA, USD bn, % MoM, 3mma",b,"Exports, All, Work day adjusted, SA, USD, % MoM, 3mma, Value"
"Exports, All ex ships, Work day adjusted, SA, USD bn, % MoM, 3mma",b,"Exports, All ex ships, Work day adjusted, SA, USD, % MoM, 3mma, Value"
"Exports, Tech, Work day adjusted, SA, USD bn, % MoM, 3mma",b,"Exports, Tech, Work day adjusted, SA, USD, % MoM, 3mma, Value"
"Exports, Auto and parts, Work day adjusted, SA, USD bn, % MoM, 3mma",b,"Exports, Auto and parts, Work day adjusted, SA, USD, % MoM, 3mma, Value"
"Exports, Other products inc Home appliances, Work day adjusted, SA, USD bn, % MoM, 3mma",b,"Exports, Other products inc Home appliances, Work day adjusted, SA, USD, % MoM, 3mma, Value"
"Imports, Semiconductor mfg equipment, Work day adjusted, SA, USD bn, % MoM, 3mma",b,"Imports, Semiconductor mfg equipment, Work day adjusted, SA, USD, % MoM, 3mma, Value"
"Imports, All, Work day adjusted, SA, USD bn, % MoM, 3mma",b,"Imports, All, Work day adjusted, SA, USD, % MoM, 3mma, Value"
"Imports, Energy, Work day adjusted, SA, USD bn, % MoM, 3mma",b,"Imports, Energy, Work day adjusted, SA, USD, % MoM, 3mma, Value"
"Exports, ASEAN, Work day adjusted, SA, USD bn, % MoM, 3mma",b,"Exports, ASEAN, Work day adjusted, SA, USD, % MoM, 3mma, Value"
"Exports, EM, Work day adjusted, SA, USD bn, % MoM, 3mma",b,"Exports, EM, Work day adjusted, SA, USD, % MoM, 3mma, Value"
"Imports, All, SA, KRW bn, % MoM, 3mma",b,"Imports, All, SA, LCU, % MoM, 3mma, Value"
"Exports, All, SA, KRW bn, % MoM, 3mma",b,"Exports, All, SA, LCU, % MoM, 3mma, Value"
"Exports, US, Contribution to MoM chg, ppts",p,"Exports, US, Contribution to MoM chg, ppts, Value"
"Exports, EU, Contribution to MoM chg, ppts",p,"Exports, EU, Contribution to MoM chg, ppts, Value"
"Exports, Country, Other, Contribution to MoM chg, ppts",p,"Exports, Country, Other, Contribution to MoM chg, ppts, Value"
"Exports, ASEAN Three and India, Contribution to MoM chg, ppts",p,"Exports, ASEAN Three and India, Contribution to MoM chg, ppts, Value"
"Exports, North Asia, Contribution to MoM chg, ppts",p,"Exports, North Asia, Contribution to MoM chg, ppts, Value"
"Exports, DM, Contribution to MoM chg, ppts",p,"Exports, DM, Contribution to MoM chg, ppts, Value"
"Exports, China and Hong Kong, Contribution to MoM chg, ppts",p,"Exports, China and Hong Kong, Contribution to MoM chg, ppts, Value"
"Exports, Semiconductors, Contribution to MoM chg, ppts",p,"Exports, Semiconductors, Contribution to MoM chg, ppts, Value"
"Exports, Steel products, Contribution to MoM chg, ppts",p,"Exports, Steel products, Contribution to MoM chg, ppts, Value"
"Exports, Autos, Contribution to MoM chg, ppts",p,"Exports, Autos, Contribution to MoM chg, ppts, Value"
"Exports, Petroleum products, Contribution to MoM chg, ppts",p,"Exports, Petroleum products, Contribution to MoM chg, ppts, Value"
"Exports, Ships, Contribution to MoM chg, ppts",p,"Exports, Ships, Contribution to MoM chg, ppts, Value"
"Exports, All, Contribution to MoM chg, ppts",p,"Exports, All, Contribution to MoM chg, ppts, Value"
"Exports, All ex ships, Contribution to MoM chg, ppts",p,"Exports, All ex ships, Contribution to MoM chg, ppts, Value"
"Exports, Tech, Contribution to MoM chg, ppts",p,"Exports, Tech, Contribution to MoM chg, ppts, Value"
"Exports, Auto and parts, Contribution to MoM chg, ppts",p,"Exports, Auto and parts, Contribution to MoM chg, ppts, Value"
"Exports, Other products inc Home appliances, Contribution to MoM chg, ppts",p,"Exports, Other products inc Home appliances, Contribution to MoM chg, ppts, Value"
"Exports, ASEAN, Contribution to MoM chg, ppts",p,"Exports, ASEAN, Contribution to MoM chg, ppts, Value"
"Exports, EM, Contribution to MoM chg, ppts",p,"Exports, EM, Contribution to MoM chg, ppts, Value"
"Exports, All, KRW bn.1",b,"Exports, All, LCU.1, Value"
"Imports, Semiconductor mfg equipment, Contribution to MoM chg, ppts",p,"Imports, Semiconductor mfg equipment, Contribution to MoM chg, ppts, Value"
"Imports, All, Contribution to MoM chg, ppts",p,"Imports, All, Contribution to MoM chg, ppts, Value"
"Imports, Energy, Contribution to MoM chg, ppts",p,"Imports, Energy, Contribution to MoM chg, ppts, Value"
"Imports, All, KRW bn.1",b,"Imports, All, LCU.1, Value"
"Exports, US, Work day adjusted, Contribution to MoM chg, ppts",p,"Exports, US, Work day adjusted, Contribution to MoM chg, ppts, Value"
"Exports, EU, Work day adjusted, Contribution to MoM chg, ppts",p,"Exports, EU, Work day adjusted, Contribution to MoM chg, ppts, Value"
"Exports, Country, Other, Work day adjusted, Contribution to MoM chg, ppts",p,"Exports, Country, Other, Work day adjusted, Contribution to MoM chg, ppts, Value"
"Exports, ASEAN Three and India, Work day adjusted, Contribution to MoM chg, ppts",p,"Exports, ASEAN Three and India, Work day adjusted, Contribution to MoM chg, ppts, Value"
"Exports, North Asia, Work day adjusted, Contribution to MoM chg, ppts",p,"Exports, North Asia, Work day adjusted, Contribution to MoM chg, ppts, Value"
"Exports, DM, Work day adjusted, Contribution to MoM chg, ppts",p,"Exports, DM, Work day adjusted, Contribution to MoM chg, ppts, Value"
"Exports, China and Hong Kong, Work day adjusted, Contribution to MoM chg, ppts",p,"Exports, China and Hong Kong, Work day adjusted, Contribution to MoM chg, ppts, Value"
"Exports, Semiconductors, Work day adjusted, Contribution to MoM chg, ppts",p,"Exports, Semiconductors, Work day adjusted, Contribution to MoM chg, ppts, Value"
"Exports, Steel products, Work day adjusted, Contribution to MoM chg, ppts",p,"Exports, Steel products, Work day adjusted, Contribution to MoM chg, ppts, Value"
"Exports, Autos, Work day adjusted, Contribution to MoM chg, ppts",p,"Exports, Autos, Work day adjusted, Contribution to MoM chg, ppts, Value"
"Exports, Petroleum products, Work day adjusted, Contribution to MoM chg, ppts",p,"Exports, Petroleum products, Work day adjusted, Contribution to MoM chg, ppts, Value"
"Exports, Ships, Work day adjusted, Contribution to MoM chg, ppts",p,"Exports, Ships, Work day adjusted, Contribution to MoM chg, ppts, Value"
"Exports, All, Work day adjusted, Contribution to MoM chg, ppts",p,"Exports, All, Work day adjusted, Contribution to MoM chg, ppts, Value"
"Exports, All ex ships, Work day adjusted, Contribution to MoM chg, ppts",p,"Exports, All ex ships, Work day adjusted, Contribution to MoM chg, ppts, Value"
"Exports, Tech, Work day adjusted, Contribution to MoM chg, ppts",p,"Exports, Tech, Work day adjusted, Contribution to MoM chg, ppts, Value"
"Exports, Auto and parts, Work day adjusted, Contribution to MoM chg, ppts",p,"Exports, Auto and parts, Work day adjusted, Contribution to MoM chg, ppts, Value"
"Exports, Other products inc Home appliances, Work day adjusted, Contribution to MoM chg, ppts",p,"Exports, Other products inc Home appliances, Work day adjusted, Contribution to MoM chg, ppts, Value"
"Exports, ASEAN, Work day adjusted, Contribution to MoM chg, ppts",p,"Exports, ASEAN, Work day adjusted, Contribution to MoM chg, ppts, Value"
"Exports, EM, Work day adjusted, Contribution to MoM chg, ppts",p,"Exports, EM, Work day adjusted, Contribution to MoM chg, ppts, Value"
"Imports, Semiconductor mfg equipment, Work day adjusted, Contribution to MoM chg, ppts",p,"Imports, Semiconductor mfg equipment, Work day adjusted, Contribution to MoM chg, ppts, Value"
"Imports, All, Work day adjusted, Contribution to MoM chg, ppts",p,"Imports, All, Work day adjusted, Contribution to MoM chg, ppts, Value"
"Imports, Energy, Work day adjusted, Contribution to MoM chg, ppts",p,"Imports, Energy, Work day adjusted, Contribution to MoM chg, ppts, Value"
"Trade balance, USD bn",b,"Trade balance, Value, USD"
"Trade balance, SA, USD bn",b,"Trade balance, Value, USD, SA"
"Exports, ASEAN, SA, % of total",p,"Exports, ASEAN, Value, % of total, SA"
"Exports, China and Hong Kong, SA, % of total",p,"Exports, China and Hong Kong, Value, % of total, SA"
"Exports, North Asia, SA, % of total",p,"Exports, North Asia, Value, % of total, SA"
"Exports, EU, SA, % of total",p,"Exports, EU, Value, % of total, SA"
"Exports, US, SA, % of total",p,"Exports, US, Value, % of total, SA"
"Exports, DM, SA, % of total",p,"Exports, DM, Value, % of total, SA"
"Exports, EM, SA, % of total",p,"Exports, EM, Value, % of total, SA"
"Exports, Semiconductors, SA, % of total",p,"Exports, Semiconductors, Value, % of total, SA"
"Exports, Autos, SA, % of total",p,"Exports, Autos, Value, % of total, SA"
"Exports, All, SA, % of GDP",p,"Exports, All, Value, % of GDP, SA"
"Exports, Semiconductors, SA, % of GDP",p,"Exports, Semiconductors, Value, % of GDP, SA"
"Exports, Autos, SA, % of GDP",p,"Exports, Autos, Value, % of GDP, SA"
"Trade balance, % of GDP",p,"Trade balance, Value, % of GDP"
