name,display_name,data_type,chart_type
"China, Business, NBS PMI, Manufacturing and non-manufacturing, Average, 1M chg","China, Business, NBS PMI, Manufacturing and non-manufacturing, Average, 1M chg",None,line
"China, Business, S&P PMI, Manufacturing and non-manufacturing, Average, 1M chg","China, Business, S&P PMI, Manufacturing and non-manufacturing, Average, 1M chg",None,line
"China, Business, NBS PMI, Mfg and non-mfg, average, 1M chg","China, Business, NBS PMI, Mfg and non-mfg, average, 1M chg",None,line
"China, Business, S&P PMI, Mfg and services, average, 1M chg","China, Business, S&P PMI, Mfg and services, average, 1M chg",None,line
"China, Business, NBS PMI, Composite, Output, 1M chg","China, Business, NBS PMI, Composite, Output, 1M chg",None,line
"China, Business, NBS PMI, Composite, Output, Nominal, 1M chg","China, Business, NBS PMI, Composite, Output, Nominal, 1M chg",None,line
"China, Business, NBS PMI, Manufacturing, Orders, Domestic, 1M chg","China, Business, NBS PMI, Manufacturing, Orders, Domestic, 1M chg",None,line
"China, Business, NBS PMI, Construction, SA, 1M chg","China, Business, NBS PMI, Construction, SA, 1M chg",None,line
"China, Business, NBS PMI, Non-manufacturing, SA, 1M chg","China, Business, NBS PMI, Non-manufacturing, SA, 1M chg",None,line
"China, Business, NBS PMI, Services, SA, 1M chg","China, Business, NBS PMI, Services, SA, 1M chg",None,line
"China, Business, CKGSB BCI, Composite, 1M chg","China, Business, CKGSB BCI, Composite, 1M chg",None,line
"China, Business, CKGSB BCI, Composite, Sales, 1M chg","China, Business, CKGSB BCI, Composite, Sales, 1M chg",None,line
"China, Business, CKGSB BCI, Composite, Profit, 1M chg","China, Business, CKGSB BCI, Composite, Profit, 1M chg",None,line
"China, Business, CKGSB BCI, Composite, Financing, 1M chg","China, Business, CKGSB BCI, Composite, Financing, 1M chg",None,line
"China, Business, CKGSB BCI, Composite, Inventory, 1M chg","China, Business, CKGSB BCI, Composite, Inventory, 1M chg",None,line
"China, Business, CKGSB BCI, Composite, Labor costs, 1M chg","China, Business, CKGSB BCI, Composite, Labor costs, 1M chg",None,line
"China, Business, CKGSB BCI, Composite, Overall costs, 1M chg","China, Business, CKGSB BCI, Composite, Overall costs, 1M chg",None,line
"China, Business, CKGSB BCI, Composite, Output prices, 1M chg","China, Business, CKGSB BCI, Composite, Output prices, 1M chg",None,line
"China, Business, CKGSB BCI, Composite, Input prices, 1M chg","China, Business, CKGSB BCI, Composite, Input prices, 1M chg",None,line
"China, Business, CKGSB BCI, Composite, Investment, 1M chg","China, Business, CKGSB BCI, Composite, Investment, 1M chg",None,line
"China, Business, CKGSB BCI, Composite, Recruitment, 1M chg","China, Business, CKGSB BCI, Composite, Recruitment, 1M chg",None,line
"China, Business, CKGSB BCI, Composite, Industry comparison, 1M chg","China, Business, CKGSB BCI, Composite, Industry comparison, 1M chg",None,line
"China, Business, PBC survey, Composite, Macro heat index, 1M chg","China, Business, PBC survey, Composite, Macro heat index, 1M chg",None,line
"China, Business, PBC survey, Composite, Output price, 1M chg","China, Business, PBC survey, Composite, Output price, 1M chg",None,line
"China, Business, PBC survey, Composite, Input price, 1M chg","China, Business, PBC survey, Composite, Input price, 1M chg",None,line
"China, Business, PBC survey, Composite, Domestic orders, 1M chg","China, Business, PBC survey, Composite, Domestic orders, 1M chg",None,line
"China, Business, PBC survey, Composite, Export orders, 1M chg","China, Business, PBC survey, Composite, Export orders, 1M chg",None,line
"China, Business, PBC survey, Composite, Fund turnover, 1M chg","China, Business, PBC survey, Composite, Fund turnover, 1M chg",None,line
"China, Business, PBC survey, Composite, Cash Inflow From Sales, 1M chg","China, Business, PBC survey, Composite, Cash Inflow From Sales, 1M chg",None,line
"China, Business, PBC survey, Composite, General Business Condition, 1M chg","China, Business, PBC survey, Composite, General Business Condition, 1M chg",None,line
"China, Business, PBC survey, Composite, Profitability, 1M chg","China, Business, PBC survey, Composite, Profitability, 1M chg",None,line
"China, Bank, PBC survey, Macro heat index, 1M chg","China, Bank, PBC survey, Macro heat index, 1M chg",None,line
"China, Bank, PBC survey, Macro sentiment, 1M chg","China, Bank, PBC survey, Macro sentiment, 1M chg",None,line
"China, Bank, PBC survey, Loan demand, 1M chg","China, Bank, PBC survey, Loan demand, 1M chg",None,line
"China, Bank, PBC survey, Loan demand, Manufacturing, 1M chg","China, Bank, PBC survey, Loan demand, Manufacturing, 1M chg",None,line
"China, Bank, PBC survey, Loan demand, Non-manufacturing, 1M chg","China, Bank, PBC survey, Loan demand, Non-manufacturing, 1M chg",None,line
"China, Bank, PBC survey, Loan demand, Infrastructure, 1M chg","China, Bank, PBC survey, Loan demand, Infrastructure, 1M chg",None,line
"China, Bank, PBC survey, Loan demand, Large firms, 1M chg","China, Bank, PBC survey, Loan demand, Large firms, 1M chg",None,line
"China, Bank, PBC survey, Loan demand, Medium firms, 1M chg","China, Bank, PBC survey, Loan demand, Medium firms, 1M chg",None,line
