Date,"CPI, All items","CPI, Excluding Food & Energy","CPI, Goods","CPI, Goods, Durable goods","CPI, Services","CPI, Services, Rents","CPI, Services, Public services","CPI, Services, Personal services","CPI, All items, % YoY","CPI, Excluding Food & Energy, % YoY","CPI, Goods, % YoY","CPI, Goods, Durable goods, % YoY","CPI, Services, % YoY","CPI, Services, Rents, % YoY","CPI, Services, Public services, % YoY","CPI, Services, Personal services, % YoY","CPI, All items, % YoY, 3mma","CPI, Excluding Food & Energy, % YoY, 3mma","CPI, Goods, % YoY, 3mma","CPI, Goods, Durable goods, % YoY, 3mma","CPI, Services, % YoY, 3mma","CPI, Services, Rents, % YoY, 3mma","CPI, Services, Public services, % YoY, 3mma","CPI, Services, Personal services, % YoY, 3mma","CPI, All items, SA","CPI, Excluding Food & Energy, SA","CPI, Goods, SA","CPI, Goods, Durable goods, SA","CPI, Services, SA","CPI, Services, Public services, SA","CPI, Services, Personal services, SA","CPI, Services, Rents, SA","CPI, All items, SA, % MoM annualised","CPI, Excluding Food & Energy, SA, % MoM annualised","CPI, Goods, SA, % MoM annualised","CPI, Goods, Durable goods, SA, % MoM annualised","CPI, Services, SA, % MoM annualised","CPI, Services, Public services, SA, % MoM annualised","CPI, Services, Personal services, SA, % MoM annualised","CPI, Services, Rents, SA, % MoM annualised","CPI, All items, SA, % MoM annualised, 3mma","CPI, Excluding Food & Energy, SA, % MoM annualised, 3mma","CPI, Goods, SA, % MoM annualised, 3mma","CPI, Goods, Durable goods, SA, % MoM annualised, 3mma","CPI, Services, SA, % MoM annualised, 3mma","CPI, Services, Public services, SA, % MoM annualised, 3mma","CPI, Services, Personal services, SA, % MoM annualised, 3mma","CPI, Services, Rents, SA, % MoM annualised, 3mma","CPI, All items, 10pc Trimmed mean, % YoY","CPI, All items, 20pc Trimmed mean, % YoY","CPI, Food and non-alcoholic beverages, % YoY","CPI, Alcoholic beverages and tobacco, % YoY","CPI, Clothing and footwear, % YoY","CPI, Housing, water, electricity and other fuels, % YoY","CPI, Furnishings, household equipment and routine household maintenance, % YoY","CPI, Health, % YoY","CPI, Transport, % YoY","CPI, Communication, % YoY","CPI, Recreation and culture, % YoY","CPI, Education, % YoY","CPI, Restaurants and hotels, % YoY","CPI, Miscellaneous goods and services, % YoY","CPI, Food and non-alcoholic beverages, % YoY, 3mma","CPI, Alcoholic beverages and tobacco, % YoY, 3mma","CPI, Clothing and footwear, % YoY, 3mma","CPI, Housing, water, electricity and other fuels, % YoY, 3mma","CPI, Furnishings, household equipment and routine household maintenance, % YoY, 3mma","CPI, Health, % YoY, 3mma","CPI, Transport, % YoY, 3mma","CPI, Communication, % YoY, 3mma","CPI, Recreation and culture, % YoY, 3mma","CPI, Education, % YoY, 3mma","CPI, Restaurants and hotels, % YoY, 3mma","CPI, Miscellaneous goods and services, % YoY, 3mma"
1985-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-01,36.982,40.228,44.12,99.242,33.962,43.681,37.671,28.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-02-01,37.213,40.456,44.174,99.343,34.28,43.873,38.172,28.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-03-01,37.598,41.021,44.281,99.343,35.023,44.387,39.065,29.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-04-01,38.022,41.303,44.388,99.039,35.288,44.898,39.121,29.597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-05-01,38.445,41.644,44.549,98.939,35.66,45.987,39.121,29.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-06-01,38.636,41.926,44.602,98.537,35.925,46.819,38.896,30.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-07-01,38.752,42.04,44.657,98.738,36.084,47.524,38.731,30.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-01,38.907,42.152,44.764,99.443,36.138,47.908,38.731,30.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-01,39.138,42.209,44.871,99.343,36.244,48.165,38.731,30.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-01,39.253,42.378,44.978,99.343,36.402,48.55,38.731,30.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-01,39.292,42.605,45.246,99.343,36.722,48.997,38.675,30.899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-01,39.521,42.719,45.676,99.242,36.828,49.445,38.731,30.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-01,40.368,43.624,45.998,100.249,37.889,49.702,39.121,32.875,9.15580552701314,8.441881276722674,4.256572982774243,1.0146913605126873,11.562923267180958,13.784025091000673,3.8491147036181728,16.780931405633904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-01,40.907,44.077,46.267,100.954,38.313,50.022,39.733,33.261,9.926638540295052,8.950464702392713,4.7380812242495685,1.6216542685443258,11.764877479579926,14.015453695894964,4.089384889447767,16.750324686721196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-01,41.408,44.642,46.321,100.854,39.057,50.406,40.737,34.08,10.133517740305331,8.827186075424788,4.606942029312799,1.520992923507447,11.51814521885617,13.560276657579928,4.280046077051081,16.473000683526994,9.738653935871175,8.739844018180058,4.5338654121122035,1.3857795175214866,11.615315321872352,13.786585148158522,4.072848556705673,16.6680855919607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-01,41.6,44.869,46.375,100.854,39.322,50.727,40.904,34.321,9.410341381305564,8.63375541728204,4.47643507254214,1.8326113955108525,11.43164815234643,12.982760924762783,4.557654456685678,15.961077136196234,9.823499220635314,8.80380206503318,4.60715277536817,1.6584195291875419,11.571556950260842,13.519497092745892,4.309028474394842,16.394800835481472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-01,41.715,45.152,46.535,100.854,39.641,51.753,40.959,34.563,8.505657432696069,8.423782537700507,4.458012525533683,1.9355360373563668,11.163768928771734,12.538326048665915,4.6982439099205076,15.645598420718043,9.349838851435655,8.628241343469112,4.513796542462874,1.7630467854582221,11.371187433324778,13.02712121033621,4.511981481219089,16.02655874681376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-01,41.984,45.49,46.857,100.854,39.959,52.328,40.959,34.947,8.665493322290097,8.500691694891005,5.055827092955489,2.3514009965799554,11.228949199721662,11.766590486768202,5.303887289181408,15.995087626128534,8.86049737876391,8.519409883291184,4.6634248970104375,2.0398494764823916,11.274788760279941,12.429225820065634,4.853261885262531,15.867254394347604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-01,42.254,45.83,46.911,100.954,40.543,52.777,42.018,35.237,9.036952931461585,9.015223596574696,5.047360996036465,2.2443233608134605,12.357277463695816,11.053362511573095,8.486741886344262,16.5861566966649,8.73603456214925,8.646565943055403,4.853733538175212,2.1770867982499276,11.583331864063071,11.786093015669069,6.162957695148726,16.075614247837162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-01,42.6,45.944,47.018,101.056,40.702,53.033,42.073,35.43,9.491865217056073,8.996014423989385,5.0352962201769325,1.622034733465405,12.629365211135092,10.69758704183017,8.628746998528314,17.038847780126854,9.064770490269252,8.837309905151697,5.046161436389629,2.072586363619607,12.071863958184188,11.172513346723823,7.473125391351328,16.54003070097343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-01,42.832,46.057,47.126,100.752,40.913,53.353,42.575,35.478,9.438397465378934,9.116539126726519,5.0255175948831,1.4183183515698028,12.882132214987308,10.77130696563895,9.924866386098996,16.826923076923084,9.322405204632197,9.0425923824302,5.036058270365499,1.7615588152828894,12.622924963272737,10.840752173014073,9.013451756990525,16.817309184571613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-01,42.909,46.283,47.34,100.551,41.019,53.481,42.575,35.623,9.313937788194536,9.214686865826604,5.2514562675085585,1.2159890480456514,12.683369045656834,10.15653964984553,9.924866386098996,16.750786575773446,9.414733490209848,9.109080138847503,5.104090027522864,1.418780711026953,12.731622157259745,10.541811219104885,9.492826590242101,16.87218581094113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-01,43.1,46.566,47.662,100.653,41.233,53.737,42.631,35.911,9.69154026264889,9.297030864921974,5.339698536887227,1.3186636199832957,12.284189314307481,9.674061677245561,10.228829993535893,16.220589663095897,9.481291838740788,9.209418952491697,5.205557466426296,1.3176570065329167,12.616563524983874,10.20063609757668,10.026187588577962,16.599433105264144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-01,43.177,46.679,47.823,100.653,41.391,54.185,42.631,36.057,9.250778067356592,9.269879912919322,4.70049916805324,1.4217770701920651,12.390029325513186,9.58640914147033,10.069453409413654,16.3316663978061,9.418752039400006,9.2605325478893,5.097217990816342,1.3188099127403374,12.452529228492502,9.80567015618714,10.07438326301618,16.43434754555848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-01,43.486,46.963,48.145,101.862,41.656,54.441,42.631,36.442,7.723939754260778,7.654043645699615,4.667594243227979,1.6089936059212606,9.942199582992405,9.534827572331107,8.972163288259495,10.850190114068447,8.88875269475542,8.740318141180303,4.9025973160561485,1.449811432032207,11.538806074271024,9.598432797015667,9.756815563736348,14.467482058323483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-02-01,43.755,47.302,48.306,102.064,41.975,54.634,43.021,36.924,6.962133620162825,7.3167411575197905,4.407028767804255,1.0995106682251343,9.558113434082415,9.219943224981009,8.275237208365848,11.012897988635316,7.978950480593397,8.080221572046243,4.591707393028492,1.37676044811282,10.630114114196003,9.44705997959415,9.105617968679665,12.73158483350329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-03-01,44.217,48.037,48.467,102.264,43.036,54.826,44.525,38.081,6.783713292117466,7.604946014963487,4.632887891021342,1.398060562793746,10.187674424558967,8.768797365393022,9.298671968971695,11.740023474178418,7.1565955555136895,7.525243606060965,4.569170300684525,1.3688549456467136,9.89599581387793,9.174522720901713,8.848690821865679,11.201037192294061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-04-01,44.486,48.208,48.467,102.264,43.301,55.21,44.748,38.369,6.9374999999999964,7.441663509327157,4.511051212938,1.398060562793746,10.119017343980463,8.837502710588051,9.39761392528846,11.794528131464709,6.894448970760095,7.4544502272701445,4.5169892905878655,1.2985439312708753,9.954935067540616,8.942081100320694,8.990507700875334,11.515816531426148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-05-01,44.756,48.433,48.575,102.163,43.62,55.595,45.139,38.564,7.289943665348186,7.266566265060237,4.3837971419361965,1.2979157990758994,10.03758734643425,7.423724228547135,10.205327278498011,11.575962734716306,7.003718985821884,7.43772526311696,4.509245415298513,1.364678974887797,10.114759704991227,8.343341434842737,9.633871057586056,11.703504780119813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-06-01,44.834,48.489,48.628,100.551,43.833,56.107,45.362,38.708,6.788300304878048,6.59265772697295,3.7795846938557753,-0.3004342911535507,9.69493731074349,7.221755083320591,10.749774164408299,10.762011045297148,7.005247990075411,7.100295833786781,4.224811016243324,0.7985140235720315,9.95051400038607,7.827660674151925,10.117571789398257,11.377500637159388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-07-01,45.025,48.546,49.004,100.551,43.991,56.427,45.473,38.804,6.557959009797898,5.92624918175868,4.461640127049082,-0.3991917110763188,8.504550723922755,6.915891392083662,8.222666476272078,10.12288219768993,6.87873432667471,6.595157724597289,4.208340654280351,0.19942993228200998,9.412358460366832,7.187123567983797,9.72592263972613,10.82028532590113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-08-01,45.102,48.546,49.111,100.752,44.151,56.748,45.53,38.9,5.873239436619704,5.66341633292704,4.451486664681603,-0.300823305889808,8.47378507198664,7.005072313465188,8.216671024172273,9.793959920970918,6.406499583765217,6.060774413886224,4.23090382852882,-0.3334831027065592,8.891091035550962,7.047572929623147,9.063037221617549,10.226284387986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-09-01,45.256,48.659,49.218,100.752,44.204,56.941,45.53,38.949,5.659320134478896,5.6495212454132915,4.439163094682352,0.0,8.043898027521834,6.725020148820127,6.940692894891365,9.783527820057492,6.0301728602988325,5.746395586699671,4.450763295471012,-0.23333833898870893,8.340744607810409,6.8819946181229925,7.793343465111906,9.900123312906114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-10-01,45.217,48.829,49.272,100.752,44.363,57.197,45.584,39.19,5.378824955137618,5.500939869930632,4.081115335868168,0.1998985589402258,8.152319656744433,6.948261999588645,7.067527891955372,10.013193723156387,5.637128175412073,5.604625816090322,4.323921698410708,-0.0336415823165274,8.223334252084301,6.8927848206246525,7.40829727033967,9.8635604880616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-11-01,44.986,48.942,49.38,100.653,44.522,57.453,45.64,39.334,4.375870069605559,5.102435253189008,3.6045486970752494,0.0,7.976620667911627,6.915160876118875,7.058244000844449,9.531898304140807,5.138005053074024,5.417632122844311,4.041609042541924,0.06663285298007526,8.057612784059296,6.862814341509217,7.022154929230395,9.776206615784897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-12-01,45.102,49.055,49.541,100.551,44.628,57.772,45.697,39.431,4.458392199550687,5.090083335118578,3.592413692156482,-0.10133826115465983,7.82054069725302,6.619913260127341,7.191949520302132,9.357406328868167,4.7376957414312875,5.231152819412739,3.7593592416999666,0.03285343259518866,7.98316034063636,6.827778711944954,7.105907137700651,9.634166118721788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-01-01,45.448,49.396,49.702,100.752,45.0,57.901,46.141,39.816,4.511796900151777,5.180674147733311,3.2339806833523665,-1.0897096071155077,8.027655079700402,6.355504123730271,8.233445145551354,9.258547829427588,4.448686389769341,5.124397578680299,3.4769810241946995,-0.39701595609005585,7.941605481621683,6.630192753325495,7.494546222232645,9.382617487478855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-02-01,45.756,49.847,49.971,100.954,45.53,58.029,47.424,40.057,4.57319163524168,5.380322185108466,3.446776797913298,-1.0875529079793056,8.469326980345437,6.214079144854856,10.23453662164988,8.48499620842813,4.5144602449813815,5.217026555986784,3.424390391140715,-0.7595335920831577,8.10584091909962,6.396498842904156,8.553310429167789,9.033650122241296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-03-01,46.333,50.583,50.346,100.954,46.485,58.413,48.706,41.214,4.785489743763716,5.3000811874180265,3.8768646708069454,-1.2809982007353504,8.01422065247699,6.542516324371639,9.390230207748473,8.227199915968587,4.623492759719057,5.2870258400866,3.5192073840242037,-1.152753571943388,8.170400904174278,6.370699864318922,9.28607065831657,8.65691465127477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-04-01,46.603,50.809,50.506,100.854,46.698,58.861,48.593,41.551,4.758800521512385,5.395370063060079,4.206986196793694,-1.3787843229288832,7.845084409136049,6.6129324397753875,8.592562796102632,8.293153326904545,4.705827300172594,5.358591145195523,3.8435425551713123,-1.2491118105478465,8.10954401398616,6.456509303000627,9.405776541833662,8.335116483767088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-05-01,46.757,50.978,50.668,101.056,46.804,59.053,48.593,41.647,4.470908928411821,5.254681725269972,4.30880082346885,-1.0835625422119577,7.299403943145366,6.2199838114938455,7.65191962604399,7.994502644953849,4.67173306456264,5.316710991916026,4.130883897023163,-1.2477816886253972,7.719569668252802,6.458477525213624,8.544904209965031,8.171618629275661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
