Date,"Korea, PPI, Index","Korea, PPI, Energy, Index","Korea, PPI, Excluding IT, Index","Korea, PPI, Excluding energy, Index","Korea, PPI, Excluding foods & energy, Index","Korea, PPI, Excluding foods, Index","Korea, PPI, Excluding fresh foods & energy, Index","Korea, PPI, Excluding fresh foods, Index","Korea, PPI, Foods, Index","Korea, PPI, Fresh foods, Index","Korea, PPI, Information technology, Index","Korea, PPI, % YoY","Korea, PPI, Energy, % YoY","Korea, PPI, Excluding IT, % YoY","Korea, PPI, Excluding energy, % YoY","Korea, PPI, Excluding foods & energy, % YoY","Korea, PPI, Excluding foods, % YoY","Korea, PPI, Excluding fresh foods & energy, % YoY","Korea, PPI, Excluding fresh foods, % YoY","Korea, PPI, Foods, % YoY","Korea, PPI, Fresh foods, % YoY","Korea, PPI, Information technology, % YoY","Korea, PPI, Index, SA","Korea, PPI, Energy, Index, SA","Korea, PPI, Excluding IT, Index, SA","Korea, PPI, Excluding energy, Index, SA","Korea, PPI, Excluding foods & energy, Index, SA","Korea, PPI, Excluding foods, Index, SA","Korea, PPI, Excluding fresh foods & energy, Index, SA","Korea, PPI, Excluding fresh foods, Index, SA","Korea, PPI, Foods, Index, SA","Korea, PPI, Fresh foods, Index, SA","Korea, PPI, Information technology, Index, SA","Korea, PPI, Index, 3mma","Korea, PPI, Energy, Index, 3mma","Korea, PPI, Excluding IT, Index, 3mma","Korea, PPI, Excluding energy, Index, 3mma","Korea, PPI, Excluding foods & energy, Index, 3mma","Korea, PPI, Excluding foods, Index, 3mma","Korea, PPI, Excluding fresh foods & energy, Index, 3mma","Korea, PPI, Excluding fresh foods, Index, 3mma","Korea, PPI, Foods, Index, 3mma","Korea, PPI, Fresh foods, Index, 3mma","Korea, PPI, Information technology, Index, 3mma","Korea, PPI, % YoY, 3mma","Korea, PPI, Energy, % YoY, 3mma","Korea, PPI, Excluding IT, % YoY, 3mma","Korea, PPI, Excluding energy, % YoY, 3mma","Korea, PPI, Excluding foods & energy, % YoY, 3mma","Korea, PPI, Excluding foods, % YoY, 3mma","Korea, PPI, Excluding fresh foods & energy, % YoY, 3mma","Korea, PPI, Excluding fresh foods, % YoY, 3mma","Korea, PPI, Foods, % YoY, 3mma","Korea, PPI, Fresh foods, % YoY, 3mma","Korea, PPI, Information technology, % YoY, 3mma","Korea, PPI, Index, SA, 3mma","Korea, PPI, Energy, Index, SA, 3mma","Korea, PPI, Excluding IT, Index, SA, 3mma","Korea, PPI, Excluding energy, Index, SA, 3mma","Korea, PPI, Excluding foods & energy, Index, SA, 3mma","Korea, PPI, Excluding foods, Index, SA, 3mma","Korea, PPI, Excluding fresh foods & energy, Index, SA, 3mma","Korea, PPI, Excluding fresh foods, Index, SA, 3mma","Korea, PPI, Foods, Index, SA, 3mma","Korea, PPI, Fresh foods, Index, SA, 3mma","Korea, PPI, Information technology, Index, SA, 3mma"
1996-04-01,66.88,30.09,56.02,72.92,,68.07,,67.47,54.65,43.71,250.68,2.7500384083576357,8.785249457700651,3.875394029297241,2.100252030243621,,3.042688465031773,,3.449862005519777,0.960650286347664,-17.761053621825017,-6.30886530124084,,,,,,,,,,,,66.73,30.023333333333337,55.78333333333333,72.83333333333333,,67.92333333333333,,67.32333333333332,54.25,43.47666666666667,252.96333333333334,3.182710797009521,8.265913349312267,4.264628111583391,2.7785953101046257,,3.364746930853668,,3.7729800635671147,1.7384461921447825,-14.57577399464072,-5.5495410014981585,,,,,,,,,,,
1996-05-01,66.92,30.31,56.11,72.92,,68.15,,67.47,54.57,43.71,248.05,2.480857580398177,7.368048175699604,3.56220007382797,1.971752202489152,,2.7593486127865052,,2.8976666158304187,0.8128579346018849,-16.216216216216218,-7.153016918700406,,,,,,,,,,,,66.79,30.02333333333333,55.916666666666664,72.86333333333333,,67.98,,67.35333333333334,54.39666666666667,43.52333333333333,250.15333333333334,2.707052913304997,7.435714595748803,3.780648934182033,2.270576753376674,,2.9536440743846164,,3.2666854549589104,0.9154600212644434,-16.445411379255535,-6.459437393192158,,,,,,,,,,,
1996-06-01,67.13,30.02,56.43,73.28,,68.32,,67.56,54.95,46.72,245.14,2.7080783353733207,6.605113636363624,4.018433179723502,2.346368715083802,,2.752293577981657,,3.0349245081592313,2.3658718330849426,-5.501618122977348,-7.65115841024675,,,,,,,,,,,,66.97666666666667,30.14,56.18666666666667,73.04,,68.17999999999999,,67.5,54.723333333333336,44.71333333333333,247.95666666666668,2.646324774709711,7.586137089921294,3.8186757609495707,2.1394576492721917,,2.8514435519333117,,3.1274843765031424,1.3797933513448306,-13.159629320339526,-7.037680210062665,,,,,,,,,,,
1996-07-01,67.62,31.6,56.91,73.53,,68.84,,68.07,55.09,48.04,243.95,3.2681734880879665,13.059033989266556,4.748757592490338,2.5666062212303054,,3.3944127365575394,,3.4027039343764054,3.4942701484125704,1.1794439764111209,-7.408813147606952,,,,,,,,,,,,67.22333333333334,30.64333333333333,56.48333333333333,73.24333333333333,,68.43666666666667,,67.7,54.870000000000005,46.156666666666666,245.71333333333334,2.8190364679531545,9.010731933776595,4.109796948680604,2.2949090462677533,,2.968684975775234,,3.1117650194553517,2.224333305366466,-6.846130120927481,-7.404329492184703,,,,,,,,,,,
1996-08-01,67.69,32.46,56.99,73.45,,68.93,,68.16,55.02,46.92,240.13,3.3592914948847197,16.762589928057547,4.741775408932192,2.4550146463941935,,3.3898305084745894,,3.53941971745404,4.086265607264483,-1.4699706005879776,-8.626331811263322,,,,,,,,,,,,67.48,31.360000000000003,56.77666666666667,73.42,,68.69666666666667,,67.92999999999999,55.02,47.22666666666667,243.0733333333333,3.1118477727820024,12.142245851229243,4.5029887270486775,2.4559965275694338,,3.178845607671262,,3.325682719996559,3.3154691962539986,-1.9307149157180683,-7.8954344563723415,,,,,,,,,,,
1996-09-01,67.83,32.74,57.23,73.62,,69.02,,68.33,55.39,46.57,238.15,2.8974514563106846,14.51556488282617,4.54877603215198,2.1790423317140872,,2.8460736104902296,,3.1240567461515045,3.1855439642324956,-6.467162080739097,-9.379756468797563,,,,,,,,,,,,67.71333333333334,32.26666666666667,57.04333333333333,73.53333333333335,,68.93,,68.18666666666665,55.166666666666664,47.17666666666667,240.74333333333334,3.17497214642779,14.779062933383427,4.67976967785817,2.4002210664461954,,3.2101056185074532,,3.355393465993983,3.5886932399698495,-2.2525629016386515,-8.471633809222611,,,,,,,,,,,
1996-10-01,67.86,33.39,57.31,73.45,,69.19,,68.42,54.57,45.52,236.7,3.397836355325312,15.89725789656371,5.0018321729571324,2.4550146463941935,,3.099389062732816,,3.1198191409193887,5.776313238999808,10.700389105058372,-9.390192550625898,,,,,,,,,,,,67.79333333333334,32.86333333333334,57.17666666666667,73.50666666666667,,69.04666666666667,,68.30333333333334,54.99333333333334,46.336666666666666,238.32666666666668,3.218193102173572,15.725137569149146,4.764127871347102,2.363023874834158,,3.1117643938992114,,3.261098534841645,4.349374270165596,0.9210854745770991,-9.132093610228928,,,,,,,,,,,
1996-11-01,67.88,34.4,57.39,73.28,,69.28,,68.42,53.75,44.19,233.79,3.760317945582381,23.076923076923084,5.476934387061205,2.2178825498675003,,3.5111310324219325,,3.400332476953305,5.869608036241858,17.90288153681965,-9.959560947429225,,,,,,,,,,,,67.85666666666667,33.51,57.31,73.45,,69.16333333333334,,68.39,54.56999999999999,45.42666666666667,236.21333333333334,3.351868585739459,17.829915285437654,5.0091808640567725,2.2839798426585936,,3.152197901881659,,3.2147361213413994,4.943821746491388,7.3787028537129755,-9.576503322284228,,,,,,,,,,,
1996-12-01,68.06,34.68,57.72,73.45,,69.45,,68.51,54.42,46.78,229.85,3.623629719853838,21.301154249737664,5.4439166971136155,2.198413802699317,,3.6257833482542523,,3.131115459882583,4.573405073020753,20.31893004115226,-10.658063513040773,,,,,,,,,,,,67.93333333333334,34.156666666666666,57.473333333333336,73.39333333333333,,69.30666666666667,,68.45,54.24666666666667,45.49666666666667,233.44666666666663,3.5939280069205104,20.091778407741486,5.307561085710652,2.29043699965367,,3.412101147803,,3.2170890259184257,5.406442116087473,16.307400227676762,-10.002605670365298,,,,,,,,,,,
1997-01-01,68.87,36.32,58.44,74.07,,70.24,,69.37,55.09,48.6,226.94,3.548338595699896,23.035230352303525,5.373241976199061,1.940545004128813,,3.5988200589970543,,3.3522050059594743,3.7867370007535817,18.39220462850184,-12.330989724175234,,,,,,,,,,,,68.27,35.13333333333333,57.85,73.60000000000001,,69.65666666666668,,68.76666666666667,54.419999999999995,46.52333333333333,230.1933333333333,3.644095420378705,22.471102559654756,5.431364353457961,2.1189471188985434,,3.578578146557746,,3.294550980931787,4.743250036672064,18.87133873549125,-10.982871394881743,,,,,,,,,,,
1997-02-01,69.15,36.54,58.76,74.33,,70.42,,69.54,55.91,50.77,226.15,3.6110278693437303,20.554272517321024,5.474780111290611,2.059590827955504,,3.5892909679317464,,3.2056990204808677,3.288379826343979,16.525131971540063,-11.825483468496579,,,,,,,,,,,,68.69333333333334,35.84666666666667,58.306666666666665,73.95,,70.03666666666666,,69.14,55.14000000000001,48.71666666666667,227.64666666666668,3.5943320616324876,21.630219039787406,5.43064626153443,2.0661832115945447,,3.6046314583943513,,3.2296731621076415,3.882840633372771,18.412088880398056,-11.60484556857086,,,,,,,,,,,
1997-03-01,69.1,35.97,58.76,74.42,,70.42,,69.46,55.54,50.28,226.15,3.800510740573837,21.233569261880668,5.645451276519231,2.295532646048115,,3.987005316007086,,3.4862932061978436,2.9090235315916146,16.523754345307083,-10.161681166328995,,,,,,,,,,,,69.04,36.27666666666667,58.65333333333333,74.27333333333333,,70.36,,69.45666666666666,55.51333333333333,49.88333333333333,226.41333333333333,3.6532924018724877,21.607690710501743,5.497824454669636,2.0985561593774773,,3.725038780978629,,3.348065744212729,3.328046786229725,17.14703031511633,-11.439384786333603,,,,,,,,,,,
1997-04-01,69.29,36.04,58.92,74.68,,70.59,,69.63,55.91,51.19,225.62,3.6034688995215447,19.774011299435035,5.176722599071759,2.413603949533738,,3.7020713970912444,,3.201422854602032,2.3055809698078633,17.11278883550673,-9.996808680389346,,,,,,,,,,,,69.18,36.18333333333334,58.81333333333333,74.47666666666667,,70.47666666666667,,69.54333333333334,55.78666666666666,50.74666666666667,225.97333333333336,3.6716691698130375,20.52061769287891,5.432317995627201,2.2562424745124523,,3.759455893676692,,3.297805027093581,2.834328109247819,16.72055838411796,-10.661324438404973,,,,,,,,,,,
1997-05-01,69.37,35.46,59.09,74.85,,70.59,,69.72,56.21,51.4,224.44,3.661087866108792,16.991092048828783,5.31099625735163,2.646736149204587,,3.580337490829044,,3.334815473543795,3.0053142752427986,17.593228094257608,-9.518242289860924,,,,,,,,,,,,69.25333333333334,35.82333333333334,58.92333333333334,74.64999999999999,,70.53333333333335,,69.60333333333334,55.88666666666666,50.95666666666667,225.40333333333334,3.688355835401391,19.33289087004816,5.37772337764754,2.45195758159548,,3.7564714013091254,,3.3408438447812236,2.7399729255474257,17.07659042502381,-9.89224404552642,,,,,,,,,,,
1997-06-01,69.44,35.83,59.17,74.85,,70.68,,69.81,56.29,51.46,222.98,3.44108446298228,19.353764157228515,4.855573276625913,2.1424672489082974,,3.454332552693229,,3.330373001776188,2.4385805277524986,10.145547945205479,-9.039732397813493,,,,,,,,,,,,69.36666666666667,35.776666666666664,59.06,74.79333333333334,,70.62,,69.72000000000001,56.13666666666666,51.35,224.34666666666666,3.5685470762042057,18.706289168497445,5.114430711016435,2.400935782548874,,3.5789138135378393,,3.2888704433073386,2.583158590934387,14.95052162498994,-9.518261122687921,,,,,,,,,,,
1997-07-01,69.44,35.04,59.17,75.03,,70.68,,69.81,56.36,51.4,222.59,2.6915113871635477,10.88607594936708,3.9711825689685565,2.0399836801305637,,2.672864613596748,,2.556192155134429,2.305318569613357,6.99417152373023,-8.755892600942804,,,,,,,,,,,,69.41666666666667,35.443333333333335,59.14333333333334,74.90999999999998,,70.65000000000002,,69.78000000000002,56.28666666666667,51.419999999999995,223.33666666666667,3.26456123875154,15.743644051808127,4.712584034315366,2.276395692747816,,3.2358448857063404,,3.073793543484804,2.5830711242028848,11.577649187731106,-9.104622429539074,,,,,,,,,,,
1997-08-01,69.58,34.61,59.32,75.3,,70.77,,69.88,56.95,52.52,221.27,2.792140641158225,6.623536660505236,4.0884365678189205,2.5187202178352575,,2.6693747279848967,,2.5234741784037507,3.507815339876408,11.935208866155156,-7.8540790405197125,,,,,,,,,,,,69.48666666666666,35.16,59.22,75.06,,70.71,,69.83333333333333,56.53333333333333,51.79333333333333,222.28,2.9749121637680176,12.287792255700277,4.305064137804464,2.233723715624706,,2.9321906314249575,,2.8033464451047894,2.7505714790807545,9.691642778363622,-8.549901346425337,,,,,,,,,,,
1997-09-01,69.79,35.54,59.57,75.3,,71.1,,70.23,56.51,50.98,221.27,2.8895768833849367,8.552229688454482,4.088764633933262,2.281988590057038,,3.0136192407997697,,2.7806234450461043,2.022025636396463,9.469615632381355,-7.087969766953595,,,,,,,,,,,,69.60333333333334,35.06333333333334,59.35333333333333,75.21,,70.85,,69.97333333333333,56.60666666666666,51.63333333333333,221.71,2.7910763039022366,8.687280766108934,4.049461256906913,2.2802308293409532,,2.7852861941271385,,2.620096592861428,2.6117198486287427,9.466332007422247,-7.899313802805371,,,,,,,,,,,
1997-10-01,69.65,35.9,59.49,75.12,,71.19,,70.23,55.02,46.16,219.82,2.637783672266436,7.517220724767881,3.8038736695166664,2.2736555479918374,,2.8905911258852335,,2.6454253142356166,0.8246289169873577,1.4059753954305698,-7.131389945078159,,,,,,,,,,,,69.67333333333333,35.35,59.46,75.24000000000001,,71.02,,70.11333333333334,56.16,49.88666666666666,220.78666666666666,2.773167065603199,7.5643290245758665,3.9936916237562827,2.358121451961378,,2.8578616982233,,2.6498409792284905,2.118156631086743,7.603599964655696,-7.357812917517156,,,,,,,,,,,
1997-11-01,70.02,37.4,59.72,75.21,,71.63,,70.58,54.79,46.57,219.29,3.152622274602246,8.720930232558132,4.059940756229308,2.6337336244541376,,3.3920323325635104,,3.156971645717621,1.934883720930225,5.38583389907219,-6.202147226143118,,,,,,,,,,,,69.82000000000001,36.28,59.593333333333334,75.21,,71.30666666666666,,70.34666666666668,55.44,47.90333333333333,220.12666666666667,2.893327610084539,8.263460215260165,3.9841930198930786,2.396459254167671,,3.0987475664161708,,2.861006801666447,1.5938460914380153,5.420474975628039,-6.807168979391624,,,,,,,,,,,
1997-12-01,74.58,52.74,63.99,77.59,,76.76,,75.24,55.84,46.92,221.67,9.579782544813398,52.07612456747406,10.862785862785863,5.6364874063989046,,10.525557955363585,,9.823383447671862,2.6093348033811026,0.29927319367251126,-3.558842723515343,,,,,,,,,,,,71.41666666666667,42.01333333333334,61.06666666666666,75.97333333333333,,73.19333333333333,,72.01666666666667,55.21666666666667,46.550000000000004,220.26,5.123396163894026,22.77142517493336,6.242200096177279,3.514625526281627,,5.602727137937443,,5.208593469208367,1.7896158137662284,2.3636941627250914,-5.63079329824554,,,,,,,,,,,
1998-01-01,77.75,55.54,66.81,80.93,,79.99,,78.62,58.22,46.99,227.61,12.893857993320745,52.91850220264316,14.322381930184825,9.261509383016087,,13.880979498861045,,13.334294363557731,5.681611907787243,-3.3127572016460882,0.2952322199700541,,,,,,,,,,,,74.11666666666667,48.56,63.50666666666666,77.91000000000001,,76.12666666666667,,74.81333333333333,56.28333333333333,46.826666666666675,222.85666666666665,8.542087604245461,37.90518566755845,9.748369516399999,5.843910137956377,,9.26618992892938,,8.771549818982406,3.4086101440328567,0.7907832970328722,-3.1552525765628023,,,,,,,,,,,
1998-02-01,79.72,59.26,68.66,82.42,,81.99,,80.52,59.49,46.92,229.18,15.28561099060013,62.178434592227696,16.848196051735865,10.88389613884031,,16.429991479693264,,15.78947368421051,6.403147916294061,-7.583218436084305,1.3398187043997423,,,,,,,,,,,,77.35000000000001,55.846666666666664,66.48666666666666,80.31333333333333,,79.58,,78.12666666666667,57.85,46.943333333333335,226.15333333333334,12.586417176244758,55.72435378744831,14.011121281568853,8.593964309418434,,13.612176311305964,,12.982383831813367,4.898031542487469,-3.532234148019293,-0.6412639330485156,,,,,,,,,,,
1998-03-01,79.55,50.09,68.34,84.0,,81.55,,80.43,61.2,48.6,231.42,15.123010130246017,39.25493466777872,16.30360789652825,12.872883633431865,,15.805168986083483,,15.793262309242738,10.190853438962911,-3.341288782816232,2.330311739995561,,,,,,,,,,,,79.00666666666667,54.96333333333334,67.93666666666667,82.45,,81.17666666666666,,79.85666666666667,59.63666666666666,47.50333333333333,229.40333333333334,14.434159704722298,51.45062382088319,15.824728626149644,11.006096385096086,,15.372046654879265,,14.972343452336993,7.425204421014738,-4.745754806848875,1.3217875547884523,,,,,,,,,,,
1998-04-01,79.62,50.02,68.42,84.09,,81.55,,80.34,61.72,51.53,230.24,14.90835618415356,38.79023307436182,16.123557365919883,12.600428494911608,,15.526278509703918,,15.381301163291706,10.391700947952076,0.6641922250439691,2.0476908075525158,,,,,,,,,,,,79.63000000000001,53.123333333333335,68.47333333333333,83.50333333333333,,81.69666666666666,,80.42999999999999,60.803333333333335,49.01666666666667,230.28,15.10565910166657,46.74120077812275,16.42512043806133,12.119069422394594,,15.920479658493555,,15.654679052248317,8.995234101069682,-3.4201049979521883,1.9059404173159396,,,,,,,,,,,
1998-05-01,78.76,45.29,67.69,84.0,,80.51,,79.48,61.81,50.98,230.64,13.536110710681859,27.72137619853354,14.554070062616331,12.224448897795593,,14.052982008783111,,13.99885255306943,9.962640099626396,-0.8171206225681016,2.7624309392265234,,,,,,,,,,,,79.31,48.46666666666667,68.14999999999999,84.02999999999999,,81.20333333333333,,80.08333333333333,61.57666666666666,50.370000000000005,230.76666666666665,14.52249234169381,35.25551464689136,15.660411775021487,12.565920342046354,,15.12814316819017,,15.057805341867956,10.181731495513795,-1.1647390601134535,2.380144495591533,,,,,,,,,,,
1998-06-01,78.68,44.85,67.62,84.0,,80.42,,79.48,61.72,48.6,229.85,13.306451612903247,25.174434831147096,14.280885583910763,12.224448897795593,,13.780418788907745,,13.851883684285916,9.646473618759988,-5.557714729887286,3.080993811104138,,,,,,,,,,,,79.02000000000001,46.720000000000006,67.91000000000001,84.02999999999999,,80.82666666666667,,79.76666666666667,61.75,50.370000000000005,230.24333333333334,13.916972835912889,30.562014701347483,14.986171004148993,12.349775430167597,,14.453226435798257,,14.410679133549017,10.000271555446153,-1.9035477091371387,2.6303718526277255,,,,,,,,,,,
1998-07-01,78.29,44.85,67.37,83.57,,79.99,,78.96,62.47,50.91,226.81,12.74481566820278,27.996575342465757,13.85837417610276,11.382113821138207,,13.172043010752677,,13.107004727116456,10.841022001419454,-0.9533073929961167,1.8958623478143588,,,,,,,,,,,,78.57666666666667,44.99666666666667,67.56,83.85666666666667,,80.30666666666666,,79.30666666666667,62.0,50.163333333333334,229.1,13.195792663929295,26.964128790715463,14.23110994087662,11.943670538909798,,13.668481269481177,,13.652580321490602,10.15004523993528,-2.4427142484838336,2.57976236604834,,,,,,,,,,,
1998-08-01,77.73,44.78,66.89,82.86,,79.03,,78.27,63.67,53.28,225.36,11.713135958608811,29.38457093325628,12.761294672960211,10.039840637450204,,11.671612265084086,,12.00629650829994,11.799824407374881,1.44706778370145,1.848420481764368,,,,,,,,,,,,78.23333333333335,44.826666666666675,67.29333333333334,83.47666666666667,,79.81333333333333,,78.90333333333332,62.620000000000005,50.93000000000001,227.34,12.58813441323828,27.51852703562305,13.633518144324578,11.215467785461335,,12.874691354914836,,12.988394973234103,10.762440009184774,-1.6879847797273164,2.275092213560955,,,,,,,,,,,
1998-09-01,77.79,45.64,66.89,82.77,,78.94,,78.27,64.79,54.83,224.57,11.462960309499937,28.41868317388858,12.288064461977498,9.920318725099598,,11.0267229254571,,11.44809910294744,14.652273933817028,7.551981169085908,1.4913906087585138,,,,,,,,,,,,77.93666666666668,45.09,67.05,83.06666666666666,,79.32,,78.5,63.64333333333334,53.00666666666666,225.58,11.973637312103842,28.59994314987021,12.969244437013492,10.447424394562669,,11.95679273376462,,12.18713344612128,12.431040114203787,2.6819138532637488,1.7452244794457468,,,,,,,,,,,
1998-10-01,77.82,47.36,66.97,82.51,,79.11,,78.44,63.81,52.73,224.44,11.73007896625986,31.922005571030642,12.573541771726337,9.837593184238557,,11.125158027812887,,11.690160899900315,15.976008724100321,14.233102253032936,2.101719588754447,,,,,,,,,,,,77.78000000000002,45.92666666666667,66.91666666666667,82.71333333333334,,79.02666666666666,,78.32666666666667,64.09,53.61333333333334,224.79,11.635391744789535,29.908419892725167,12.540966968888014,9.932584182262786,,11.274497739451357,,11.714852170382565,14.142702355097411,7.7440504019400995,1.8138435597591096,,,,,,,,,,,
1998-11-01,77.69,47.43,66.81,82.34,,78.94,,78.36,63.97,51.19,223.78,10.954013139103115,26.81818181818183,11.872069658405904,9.480122324159046,,10.205221276001675,,11.022952677812414,16.75488227778792,9.920549710113802,2.0475169866386977,,,,,,,,,,,,77.76666666666667,46.81,66.89,82.54,,78.99666666666667,,78.35666666666667,64.19,52.916666666666664,224.26333333333332,11.382350804954305,29.05295685436702,12.244558630703246,9.746011411165734,,10.785700743090553,,11.38707089355339,15.794388311901756,10.568544377410882,1.8802090613838862,,,,,,,,,,,
1998-12-01,77.26,45.78,66.49,82.16,,78.34,,77.83,64.41,52.66,222.07,3.5934566908018217,-13.19681456200228,3.9068604469448154,5.889934269880137,,2.0583637311099467,,3.4423179160021355,15.347421203438373,12.233589087809026,0.18044841430955305,,,,,,,,,,,,77.59,46.85666666666666,66.75666666666666,82.33666666666667,,78.79666666666667,,78.21,64.06333333333333,52.19333333333333,223.42999999999998,8.759182932054932,15.18112427573673,9.450823959025685,8.402549926092581,,7.79624767830817,,8.718477164571622,16.026104068442205,12.129080350318588,1.4432283299008992,,,,,,,,,,,
1999-01-01,76.42,43.21,65.76,81.63,,77.38,,76.88,64.79,53.35,218.77,-1.7106109324758867,-22.200216060496935,-1.5716210148181364,0.8649450142097947,,-3.2629078634829334,,-2.213177308572889,11.284781861903138,13.534794637156832,-3.8838363868019865,,,,,,,,,,,,77.12333333333333,45.473333333333336,66.35333333333334,82.04333333333334,,78.21999999999998,,77.69,64.39,52.4,221.54,4.278952965809683,-2.859616268105795,4.735769696844194,5.411667202749659,,3.0002257145428963,,4.084031095080554,14.462361781043143,11.896311145026553,-0.5519569952845785,,,,,,,,,,,
1999-02-01,76.25,42.92,65.68,81.45,,76.85,,76.63,66.58,58.39,217.45,-4.3527345709984955,-27.573405332433342,-4.340227206524894,-1.1768988109682077,,-6.269057202097816,,-4.831097863884748,11.917969406622952,24.445865302642787,-5.11824766559037,,,,,,,,,,,,76.64333333333333,43.97,65.97666666666667,81.74666666666667,,77.52333333333333,,77.11333333333333,65.26,54.800000000000004,219.42999999999998,-0.8232962708908534,-20.99014531831085,-0.6683292581327382,1.859326824373908,,-2.4912004448236007,,-1.2006524188185006,12.85005749065482,16.73808300920288,-2.9405452126942677,,,,,,,,,,,
1999-03-01,76.11,42.77,65.61,81.37,,76.76,,76.46,66.5,58.6,215.47,-4.324324324324325,-14.613695348372923,-3.9947322212467107,-3.1309523809523787,,-5.8736971183322995,,-4.9359691657342,8.660130718954239,20.576131687242793,-6.892230576441094,,,,,,,,,,,,76.26,42.96666666666667,65.68333333333334,81.48333333333333,,76.99666666666667,,76.65666666666667,65.95666666666666,56.78,217.23,-3.4625566092662354,-21.46243891376773,-3.302193480863247,-1.1476353925702638,,-5.135220727971016,,-3.993414779397279,10.620960662493443,19.518930542347473,-5.298104876277816,,,,,,,,,,,
1999-04-01,76.32,43.99,65.84,81.37,,76.94,,76.71,66.79,58.04,213.23,-4.14468726450642,-12.055177928828476,-3.7708272434960555,-3.234629563562852,,-5.652973635806258,,-4.518297236743852,8.214517174335722,12.633417426741689,-7.387943015983334,,,,,,,,,,,,76.22666666666667,43.22666666666667,65.71,81.39666666666666,,76.85000000000001,,76.59999999999998,66.62333333333333,58.343333333333334,215.38333333333333,-4.273915386609747,-18.080759536544914,-4.035262223755887,-2.5141602518278128,,-5.931909318745458,,-4.7617880887876005,9.597539099970971,19.21847147220909,-6.4661404193382666,,,,,,,,,,,
1999-05-01,76.64,45.86,66.24,81.45,,77.29,,76.97,66.58,59.09,211.25,-2.6917216861350957,1.2585559726208784,-2.142118481311872,-3.035714285714286,,-3.9995031673084047,,-3.158027176648215,7.71719786442322,15.908199293840731,-8.407041276448135,,,,,,,,,,,,76.35666666666667,44.20666666666667,65.89666666666666,81.39666666666668,,76.99666666666667,,76.71333333333332,66.62333333333333,58.576666666666675,213.3166666666667,-3.720244424988613,-8.470105768193507,-3.3025593153515462,-3.133765410076505,,-5.175391307148987,,-4.204097859708756,8.197281919237726,16.372582802608402,-7.562404956290854,,,,,,,,,,,
1999-06-01,76.15,45.71,65.76,80.93,,77.11,,76.8,63.89,49.93,208.48,-3.2155566853075745,1.9175027870679928,-2.7506654835847355,-3.654761904761894,,-4.115891569261376,,-3.3719174635128413,3.515878159429686,2.736625514403279,-9.297367848596917,,,,,,,,,,,,76.37,45.18666666666667,65.94666666666666,81.25,,77.11333333333333,,76.82666666666667,65.75333333333333,55.68666666666667,210.98666666666665,-3.35065521198303,-2.9597063897132014,-2.8878704027975544,-3.3083685846796773,,-4.589456124125347,,-3.6827472923016358,6.482531066062876,10.426080744995232,-8.364117380342796,,,,,,,,,,,
1999-07-01,76.03,45.71,65.68,80.75,,77.11,,76.71,63.59,49.65,208.08,-2.8867032826670136,1.9175027870679928,-2.5085349562119608,-3.3744166566949785,,-3.600450056257032,,-2.849544072948329,1.7928605730750835,-2.4749558043606346,-8.258013315109558,,,,,,,,,,,,76.27333333333333,45.76,65.89333333333333,81.04333333333334,,77.17,,76.82666666666665,64.68666666666667,52.89000000000001,209.26999999999998,-2.9313272180365613,1.6978538489189547,-2.467106307036189,-3.354964282390386,,-3.9052815976089374,,-3.1264962377031282,4.341978865642663,5.389956334627793,-8.65414081338487,,,,,,,,,,,
1999-08-01,76.52,46.44,66.16,81.19,,77.46,,77.06,64.71,52.66,208.48,-1.5566705261803815,3.7070120589548727,-1.0913439976080186,-2.0154477431812756,,-1.9865873718841076,,-1.5459307525233057,1.6334223339091958,-1.1636636636636721,-7.490237841675551,,,,,,,,,,,,76.23333333333333,45.95333333333334,65.86666666666667,80.95666666666666,,77.22666666666666,,76.85666666666667,64.06333333333333,50.74666666666667,208.34666666666666,-2.55297683138499,2.514005877696953,-2.1168481458015718,-3.0148754348793827,,-3.2343096658008386,,-2.5891307629948255,2.314053688804655,-0.3006646512070092,-8.348539668460676,,,,,,,,,,,
1999-09-01,76.89,47.65,66.49,81.37,,77.9,,77.49,64.86,53.77,208.88,-1.1569610489780224,4.404031551270804,-0.5979967110181006,-1.691434094478661,,-1.317456295920938,,-0.9965504024530447,0.10804136440807355,-1.9332482217763958,-6.986685665939351,,,,,,,,,,,,76.48,46.6,66.11,81.10333333333334,,77.49,,77.08666666666666,64.38666666666667,52.026666666666664,208.48,-1.866778285941806,3.34284879909789,-1.39929188827936,-2.360432831451638,,-2.3014979080206923,,-1.7973417426415599,1.1781080904641177,-1.8572892299335677,-7.578312274241487,,,,,,,,,,,
1999-10-01,77.69,50.59,67.21,81.72,,79.03,,78.27,63.97,52.66,209.14,-0.16705217167822806,6.82010135135136,0.3583694191428899,-0.957459701854324,,-0.10112501580078481,,-0.21672616012239354,0.25074439742986954,-0.1327517542196066,-6.816966672607383,,,,,,,,,,,,77.03333333333335,48.22666666666667,66.61999999999999,81.42666666666666,,78.13000000000001,,77.60666666666667,64.51333333333332,53.03,208.83333333333334,-0.9602279156122107,4.977048320525679,-0.44365709649440976,-1.5547805131714203,,-1.13505622786861,,-0.9197357716995813,0.6640693652490463,-1.076554546553225,-7.097963393407428,,,,,,,,,,,
