name,display_name,data_type,chart_type
"Japan, PPI, Goods, Commodity class, Coated paper and building construction paper, Index","Japan, PPI, Goods, Commodity class, Coated paper and building construction paper, Index",None,line
"Japan, PPI, Goods, Commodity, Asphalt coated paper, Index","Japan, PPI, Goods, Commodity, Asphalt coated paper, Index",None,line
"Japan, PPI, Goods, Commodity, Carbonless and adhesive papers, Index","Japan, PPI, Goods, Commodity, Carbonless and adhesive papers, Index",None,line
"Japan, PPI, Goods, Commodity, Wall paper and sliding door fusuma paper, Index","Japan, PPI, Goods, Commodity, Wall paper and sliding door fusuma paper, Index",None,line
"Japan, PPI, Goods, Subgroup, Paper products, Index","Japan, PPI, Goods, Subgroup, Paper products, Index",None,line
"Japan, PPI, Goods, Commodity class, Corrugated packaging containers, Index","Japan, PPI, Goods, Commodity class, Corrugated packaging containers, Index",None,line
"Japan, PPI, Goods, Commodity, Corrugated packaging containers, Index","Japan, PPI, Goods, Commodity, Corrugated packaging containers, Index",None,line
"Japan, PPI, Goods, Commodity class, Miscellaneous paper containers, Index","Japan, PPI, Goods, Commodity class, Miscellaneous paper containers, Index",None,line
"Japan, PPI, Goods, Commodity, Heavy duty sacks of paper, Index","Japan, PPI, Goods, Commodity, Heavy duty sacks of paper, Index",None,line
"Japan, PPI, Goods, Commodity, Paper bags for stores and markets, Index","Japan, PPI, Goods, Commodity, Paper bags for stores and markets, Index",None,line
"Japan, PPI, Goods, Commodity, Paper boxes, Index","Japan, PPI, Goods, Commodity, Paper boxes, Index",None,line
"Japan, PPI, Goods, Commodity class, Paper textile for medical use, Index","Japan, PPI, Goods, Commodity class, Paper textile for medical use, Index",None,line
"Japan, PPI, Goods, Commodity, Disposable diapers for adults, Index","Japan, PPI, Goods, Commodity, Disposable diapers for adults, Index",None,line
"Japan, PPI, Goods, Commodity, Disposable diapers for children, Index","Japan, PPI, Goods, Commodity, Disposable diapers for children, Index",None,line
"Japan, PPI, Goods, Commodity, Facial tissue, Index","Japan, PPI, Goods, Commodity, Facial tissue, Index",None,line
"Japan, PPI, Goods, Commodity, Toilet tissue, Index","Japan, PPI, Goods, Commodity, Toilet tissue, Index",None,line
"Japan, PPI, Goods, Commodity, Sanitary napkins and tampons, Index","Japan, PPI, Goods, Commodity, Sanitary napkins and tampons, Index",None,line
"Japan, PPI, Goods, Commodity class, Miscellaneous pulp, paper and processed paper products, Index","Japan, PPI, Goods, Commodity class, Miscellaneous pulp, paper and processed paper products, Index",None,line
"Japan, PPI, Goods, Commodity, Envelopes, Index","Japan, PPI, Goods, Commodity, Envelopes, Index",None,line
