name,display_name,data_type,chart_type
"China, CPI, Water, Electricity and Fuels, Index","China, CPI, Water, Electricity and Fuels, Index",None,line
"China, CPI, Western Medicine, Index","China, CPI, Western Medicine, Index",None,line
"China, CPI, Western medicine, Index","China, CPI, Western medicine, Index",None,line
"China, CPI, All items, % YoY, YoY chg, ppts","China, CPI, All items, % YoY, YoY chg, ppts",None,line
"China, CPI, Food, % YoY, YoY chg, ppts","China, CPI, Food, % YoY, YoY chg, ppts",None,line
"China, CPI, Alcohol, % MoM, 3mma","China, CPI, Alcohol, % MoM, 3mma",None,line
"China, CPI, Alcohol, % YoY, 3mma","China, CPI, Alcohol, % YoY, 3mma",None,line
"China, CPI, All items excluding food and energy, % MoM, 3mma","China, CPI, All items excluding food and energy, % MoM, 3mma",None,line
"China, CPI, All items excluding food and energy, % YoY, 3mma","China, CPI, All items excluding food and energy, % YoY, 3mma",None,line
"China, CPI, All items excluding food, % MoM, 3mma","China, CPI, All items excluding food, % MoM, 3mma",None,line
"China, CPI, All items excluding food, % YoY, 3mma","China, CPI, All items excluding food, % YoY, 3mma",None,line
"China, CPI, All items, % MoM, 3mma","China, CPI, All items, % MoM, 3mma",None,line
"China, CPI, All items, % YoY, 3mma","China, CPI, All items, % YoY, 3mma",None,line
"China, CPI, Apparel, % MoM, 3mma","China, CPI, Apparel, % MoM, 3mma",None,line
"China, CPI, Apparel, % YoY, 3mma","China, CPI, Apparel, % YoY, 3mma",None,line
"China, CPI, Aquatic Products, % MoM, 3mma","China, CPI, Aquatic Products, % MoM, 3mma",None,line
"China, CPI, Aquatic Products, % YoY, 3mma","China, CPI, Aquatic Products, % YoY, 3mma",None,line
"China, CPI, Beef, % MoM, 3mma","China, CPI, Beef, % MoM, 3mma",None,line
"China, CPI, Beef, % YoY, 3mma","China, CPI, Beef, % YoY, 3mma",None,line
"China, CPI, Chinese medicine, % MoM, 3mma","China, CPI, Chinese medicine, % MoM, 3mma",None,line
"China, CPI, Chinese medicine, % YoY, 3mma","China, CPI, Chinese medicine, % YoY, 3mma",None,line
"China, CPI, Clothing, % MoM, 3mma","China, CPI, Clothing, % MoM, 3mma",None,line
"China, CPI, Clothing, % YoY, 3mma","China, CPI, Clothing, % YoY, 3mma",None,line
"China, CPI, Communication Facility, % MoM, 3mma","China, CPI, Communication Facility, % MoM, 3mma",None,line
"China, CPI, Communication Facility, % YoY, 3mma","China, CPI, Communication Facility, % YoY, 3mma",None,line
"China, CPI, Communication Services, % MoM, 3mma","China, CPI, Communication Services, % MoM, 3mma",None,line
"China, CPI, Communication Services, % YoY, 3mma","China, CPI, Communication Services, % YoY, 3mma",None,line
"China, CPI, Communication goods, % MoM, 3mma","China, CPI, Communication goods, % MoM, 3mma",None,line
"China, CPI, Communication goods, % YoY, 3mma","China, CPI, Communication goods, % YoY, 3mma",None,line
"China, CPI, Communication services, % MoM, 3mma","China, CPI, Communication services, % MoM, 3mma",None,line
"China, CPI, Communication services, % YoY, 3mma","China, CPI, Communication services, % YoY, 3mma",None,line
"China, CPI, Consumer Goods, % MoM, 3mma","China, CPI, Consumer Goods, % MoM, 3mma",None,line
