name,display_name,data_type,chart_type
"China, PPI, Mining, Nonferrous ores, % MoM","China, PPI, Mining, Nonferrous ores, % MoM",None,line
"China, PPI, Mining, Nonferrous ores, % YoY","China, PPI, Mining, Nonferrous ores, % YoY",None,line
"China, PPI, Mining, Nonmetal ores, % MoM","China, PPI, Mining, Nonmetal ores, % MoM",None,line
"China, PPI, Mining, Nonmetal ores, % YoY","China, PPI, Mining, Nonmetal ores, % YoY",None,line
"China, PPI, Other Manufacture, % MoM","China, PPI, Other Manufacture, % MoM",None,line
"China, PPI, Other Manufacture, % YoY","China, PPI, Other Manufacture, % YoY",None,line
"China, PPI, Printing, Reproduction of Recording Media, % YoY","China, PPI, Printing, Reproduction of Recording Media, % YoY",None,line
"China, PPI, Processing of Foodstuff, % YoY","China, PPI, Processing of Foodstuff, % YoY",None,line
"China, PPI, Purchasing price, % MoM","China, PPI, Purchasing price, % MoM",None,line
"China, PPI, Purchasing price, % YoY","China, PPI, Purchasing price, % YoY",None,line
"China, PPI, Purchasing price, Agricultural, % MoM","China, PPI, Purchasing price, Agricultural, % MoM",None,line
"China, PPI, Purchasing price, Agricultural, % YoY","China, PPI, Purchasing price, Agricultural, % YoY",None,line
"China, PPI, Purchasing price, Building materials, % MoM","China, PPI, Purchasing price, Building materials, % MoM",None,line
"China, PPI, Purchasing price, Building materials, % YoY","China, PPI, Purchasing price, Building materials, % YoY",None,line
"China, PPI, Purchasing price, Ferrous metals, % MoM","China, PPI, Purchasing price, Ferrous metals, % MoM",None,line
"China, PPI, Purchasing price, Ferrous metals, % YoY","China, PPI, Purchasing price, Ferrous metals, % YoY",None,line
"China, PPI, Purchasing price, Fuel and power, % MoM","China, PPI, Purchasing price, Fuel and power, % MoM",None,line
"China, PPI, Purchasing price, Fuel and power, % YoY","China, PPI, Purchasing price, Fuel and power, % YoY",None,line
"China, PPI, Purchasing price, Nonferrous metals, % MoM","China, PPI, Purchasing price, Nonferrous metals, % MoM",None,line
