name,display_name,data_type,chart_type
"Japan, Exports, Asia, Total, Value, Index","Japan, Exports, Asia, Total, Value, Index",None,line
"Japan, Exports, China, Chemicals, Quantum, Index","Japan, Exports, China, Chemicals, Quantum, Index",None,line
"Japan, Exports, China, Chemicals, Unit value, Index","Japan, Exports, China, Chemicals, Unit value, Index",None,line
"Japan, Exports, China, Chemicals, Value, Index","Japan, Exports, China, Chemicals, Value, Index",None,line
"Japan, Exports, China, Food-stuff, Quantum, Index","Japan, Exports, China, Food-stuff, Quantum, Index",None,line
"Japan, Exports, China, Food-stuff, Unit value, Index","Japan, Exports, China, Food-stuff, Unit value, Index",None,line
"Japan, Exports, China, Food-stuff, Value, Index","Japan, Exports, China, Food-stuff, Value, Index",None,line
"Japan, Exports, China, Machinery & Equipment, Quantum, Index","Japan, Exports, China, Machinery & Equipment, Quantum, Index",None,line
"Japan, Exports, China, Machinery & Equipment, Unit value, Index","Japan, Exports, China, Machinery & Equipment, Unit value, Index",None,line
"Japan, Exports, China, Machinery & Equipment, Value, Index","Japan, Exports, China, Machinery & Equipment, Value, Index",None,line
"Japan, Exports, China, Manufs, Quantum, Index","Japan, Exports, China, Manufs, Quantum, Index",None,line
"Japan, Exports, China, Manufs, Unit value, Index","Japan, Exports, China, Manufs, Unit value, Index",None,line
"Japan, Exports, China, Manufs, Value, Index","Japan, Exports, China, Manufs, Value, Index",None,line
"Japan, Exports, China, Metals, Quantum, Index","Japan, Exports, China, Metals, Quantum, Index",None,line
"Japan, Exports, China, Metals, Unit value, Index","Japan, Exports, China, Metals, Unit value, Index",None,line
"Japan, Exports, China, Metals, Value, Index","Japan, Exports, China, Metals, Value, Index",None,line
"Japan, Exports, China, Non-Mtl.Min.Manufs, Quantum, Index","Japan, Exports, China, Non-Mtl.Min.Manufs, Quantum, Index",None,line
"Japan, Exports, China, Non-Mtl.Min.Manufs, Unit value, Index","Japan, Exports, China, Non-Mtl.Min.Manufs, Unit value, Index",None,line
"Japan, Exports, China, Non-Mtl.Min.Manufs, Value, Index","Japan, Exports, China, Non-Mtl.Min.Manufs, Value, Index",None,line
"Japan, Exports, China, Raw Materials, Quantum, Index","Japan, Exports, China, Raw Materials, Quantum, Index",None,line
"Japan, Exports, China, Raw Materials, Unit value, Index","Japan, Exports, China, Raw Materials, Unit value, Index",None,line
"Japan, Exports, China, Raw Materials, Value, Index","Japan, Exports, China, Raw Materials, Value, Index",None,line
"Japan, Exports, China, Textiles, Quantum, Index","Japan, Exports, China, Textiles, Quantum, Index",None,line
"Japan, Exports, China, Textiles, Unit value, Index","Japan, Exports, China, Textiles, Unit value, Index",None,line
"Japan, Exports, China, Textiles, Value, Index","Japan, Exports, China, Textiles, Value, Index",None,line
"Japan, Exports, China, Total, Quantum, Index","Japan, Exports, China, Total, Quantum, Index",None,line
"Japan, Exports, China, Total, Unit value, Index","Japan, Exports, China, Total, Unit value, Index",None,line
"Japan, Exports, China, Total, Value, Index","Japan, Exports, China, Total, Value, Index",None,line
"Japan, Exports, EU, Chemicals, Quantum, Index","Japan, Exports, EU, Chemicals, Quantum, Index",None,line
"Japan, Exports, EU, Chemicals, Unit value, Index","Japan, Exports, EU, Chemicals, Unit value, Index",None,line
"Japan, Exports, EU, Chemicals, Value, Index","Japan, Exports, EU, Chemicals, Value, Index",None,line
"Japan, Exports, EU, Food-stuff, Quantum, Index","Japan, Exports, EU, Food-stuff, Quantum, Index",None,line
"Japan, Exports, EU, Food-stuff, Unit value, Index","Japan, Exports, EU, Food-stuff, Unit value, Index",None,line
"Japan, Exports, EU, Food-stuff, Value, Index","Japan, Exports, EU, Food-stuff, Value, Index",None,line
"Japan, Exports, EU, Machinery & Equipment, Quantum, Index","Japan, Exports, EU, Machinery & Equipment, Quantum, Index",None,line
"Japan, Exports, EU, Machinery & Equipment, Unit value, Index","Japan, Exports, EU, Machinery & Equipment, Unit value, Index",None,line
"Japan, Exports, EU, Machinery & Equipment, Value, Index","Japan, Exports, EU, Machinery & Equipment, Value, Index",None,line
"Japan, Exports, EU, Manufs, Quantum, Index","Japan, Exports, EU, Manufs, Quantum, Index",None,line
"Japan, Exports, EU, Manufs, Unit value, Index","Japan, Exports, EU, Manufs, Unit value, Index",None,line
