raw_data_name,data_type,cleaned_name
"Exports, Asia Nies, Raw Materials, Unit Index, % YoY, 3mma",p,"Exports, Asia Nies, Raw Materials, Price, % YoY, 3mma, index"
"Exports, Asia Nies, Raw Materials, Value Index, % YoY, 3mma",p,"Exports, Asia Nies, Raw Materials, Value, % YoY, 3mma, index"
"Exports, Asia Nies, Textiles, Quantum Index, % YoY, 3mma",p,"Exports, Asia Nies, Textiles, % YoY, 3mma, index, Volume"
"Exports, Asia Nies, Textiles, Unit Index, % YoY, 3mma",p,"Exports, Asia Nies, Textiles, Price, % YoY, 3mma, index"
"Exports, Asia Nies, Textiles, Value Index, % YoY, 3mma",p,"Exports, Asia Nies, Textiles, Value, % YoY, 3mma, index"
"Exports, Asia Nies, Total, Quantum Index, % YoY, 3mma",p,"Exports, Asia Nies, Total, % YoY, 3mma, index, Volume"
"Exports, Asia Nies, Total, Unit Index, % YoY, 3mma",p,"Exports, Asia Nies, Total, Price, % YoY, 3mma, index"
"Exports, Asia Nies, Total, Value Index, % YoY, 3mma",p,"Exports, Asia Nies, Total, Value, % YoY, 3mma, index"
"Exports, Asia, Chemicals, Quantum Index, % YoY, 3mma",p,"Exports, Asia, Chemicals, % YoY, 3mma, index, Volume"
"Exports, Asia, Chemicals, Unit Index, % YoY, 3mma",p,"Exports, Asia, Chemicals, Price, % YoY, 3mma, index"
"Exports, Asia, Chemicals, Value Index, % YoY, 3mma",p,"Exports, Asia, Chemicals, Value, % YoY, 3mma, index"
"Exports, Asia, Food-stuff, Quantum Index, % YoY, 3mma",p,"Exports, Asia, Food-stuff, % YoY, 3mma, index, Volume"
"Exports, Asia, Food-stuff, Unit Index, % YoY, 3mma",p,"Exports, Asia, Food-stuff, Price, % YoY, 3mma, index"
"Exports, Asia, Food-stuff, Value Index, % YoY, 3mma",p,"Exports, Asia, Food-stuff, Value, % YoY, 3mma, index"
"Exports, Asia, Machinery & Equipment, Quantum Index, % YoY, 3mma",p,"Exports, Asia, Machinery & Equipment, % YoY, 3mma, index, Volume"
"Exports, Asia, Machinery & Equipment, Unit Index, % YoY, 3mma",p,"Exports, Asia, Machinery & Equipment, Price, % YoY, 3mma, index"
"Exports, Asia, Machinery & Equipment, Value Index, % YoY, 3mma",p,"Exports, Asia, Machinery & Equipment, Value, % YoY, 3mma, index"
"Exports, Asia, Manufs, Quantum Index, % YoY, 3mma",p,"Exports, Asia, Manufs, % YoY, 3mma, index, Volume"
"Exports, Asia, Manufs, Unit Index, % YoY, 3mma",p,"Exports, Asia, Manufs, Price, % YoY, 3mma, index"
"Exports, Asia, Manufs, Value Index, % YoY, 3mma",p,"Exports, Asia, Manufs, Value, % YoY, 3mma, index"
"Exports, Asia, Metals, Quantum Index, % YoY, 3mma",p,"Exports, Asia, Metals, % YoY, 3mma, index, Volume"
"Exports, Asia, Metals, Unit Index, % YoY, 3mma",p,"Exports, Asia, Metals, Price, % YoY, 3mma, index"
"Exports, Asia, Metals, Value Index, % YoY, 3mma",p,"Exports, Asia, Metals, Value, % YoY, 3mma, index"
"Exports, Asia, Miscellaneous, Quantum Index, % YoY, 3mma",p,"Exports, Asia, Miscellaneous, % YoY, 3mma, index, Volume"
"Exports, Asia, Miscellaneous, Unit Index, % YoY, 3mma",p,"Exports, Asia, Miscellaneous, Price, % YoY, 3mma, index"
"Exports, Asia, Miscellaneous, Value Index, % YoY, 3mma",p,"Exports, Asia, Miscellaneous, Value, % YoY, 3mma, index"
"Exports, Asia, Non-Mtl.Min.Manufs, Quantum Index, % YoY, 3mma",p,"Exports, Asia, Non-Mtl.Min.Manufs, % YoY, 3mma, index, Volume"
"Exports, Asia, Non-Mtl.Min.Manufs, Unit Index, % YoY, 3mma",p,"Exports, Asia, Non-Mtl.Min.Manufs, Price, % YoY, 3mma, index"
"Exports, Asia, Non-Mtl.Min.Manufs, Value Index, % YoY, 3mma",p,"Exports, Asia, Non-Mtl.Min.Manufs, Value, % YoY, 3mma, index"
"Exports, Asia, Raw Materials, Quantum Index, % YoY, 3mma",p,"Exports, Asia, Raw Materials, % YoY, 3mma, index, Volume"
"Exports, Asia, Raw Materials, Unit Index, % YoY, 3mma",p,"Exports, Asia, Raw Materials, Price, % YoY, 3mma, index"
"Exports, Asia, Raw Materials, Value Index, % YoY, 3mma",p,"Exports, Asia, Raw Materials, Value, % YoY, 3mma, index"
"Exports, Asia, Textiles, Quantum Index, % YoY, 3mma",p,"Exports, Asia, Textiles, % YoY, 3mma, index, Volume"
"Exports, Asia, Textiles, Unit Index, % YoY, 3mma",p,"Exports, Asia, Textiles, Price, % YoY, 3mma, index"
"Exports, Asia, Textiles, Value Index, % YoY, 3mma",p,"Exports, Asia, Textiles, Value, % YoY, 3mma, index"
"Exports, Asia, Total, Quantum Index, % YoY, 3mma",p,"Exports, Asia, Total, % YoY, 3mma, index, Volume"
"Exports, Asia, Total, Unit Index, % YoY, 3mma",p,"Exports, Asia, Total, Price, % YoY, 3mma, index"
"Exports, Asia, Total, Value Index, % YoY, 3mma",p,"Exports, Asia, Total, Value, % YoY, 3mma, index"
"Exports, China, Chemicals, Quantum Index, % YoY, 3mma",p,"Exports, China, Chemicals, % YoY, 3mma, index, Volume"
"Exports, China, Chemicals, Unit Index, % YoY, 3mma",p,"Exports, China, Chemicals, Price, % YoY, 3mma, index"
"Exports, China, Chemicals, Value Index, % YoY, 3mma",p,"Exports, China, Chemicals, Value, % YoY, 3mma, index"
"Exports, China, Food-stuff, Quantum Index, % YoY, 3mma",p,"Exports, China, Food-stuff, % YoY, 3mma, index, Volume"
"Exports, China, Food-stuff, Unit Index, % YoY, 3mma",p,"Exports, China, Food-stuff, Price, % YoY, 3mma, index"
"Exports, China, Food-stuff, Value Index, % YoY, 3mma",p,"Exports, China, Food-stuff, Value, % YoY, 3mma, index"
"Exports, China, Machinery & Equipment, Quantum Index, % YoY, 3mma",p,"Exports, China, Machinery & Equipment, % YoY, 3mma, index, Volume"
"Exports, China, Machinery & Equipment, Unit Index, % YoY, 3mma",p,"Exports, China, Machinery & Equipment, Price, % YoY, 3mma, index"
"Exports, China, Machinery & Equipment, Value Index, % YoY, 3mma",p,"Exports, China, Machinery & Equipment, Value, % YoY, 3mma, index"
"Exports, China, Manufs, Quantum Index, % YoY, 3mma",p,"Exports, China, Manufs, % YoY, 3mma, index, Volume"
"Exports, China, Manufs, Unit Index, % YoY, 3mma",p,"Exports, China, Manufs, Price, % YoY, 3mma, index"
"Exports, China, Manufs, Value Index, % YoY, 3mma",p,"Exports, China, Manufs, Value, % YoY, 3mma, index"
"Exports, China, Metals, Quantum Index, % YoY, 3mma",p,"Exports, China, Metals, % YoY, 3mma, index, Volume"
"Exports, China, Metals, Unit Index, % YoY, 3mma",p,"Exports, China, Metals, Price, % YoY, 3mma, index"
"Exports, China, Metals, Value Index, % YoY, 3mma",p,"Exports, China, Metals, Value, % YoY, 3mma, index"
"Exports, China, Miscellaneous, Quantum Index, % YoY, 3mma",p,"Exports, China, Miscellaneous, % YoY, 3mma, index, Volume"
"Exports, China, Miscellaneous, Unit Index, % YoY, 3mma",p,"Exports, China, Miscellaneous, Price, % YoY, 3mma, index"
"Exports, China, Miscellaneous, Value Index, % YoY, 3mma",p,"Exports, China, Miscellaneous, Value, % YoY, 3mma, index"
"Exports, China, Non-Mtl.Min.Manufs, Quantum Index, % YoY, 3mma",p,"Exports, China, Non-Mtl.Min.Manufs, % YoY, 3mma, index, Volume"
"Exports, China, Non-Mtl.Min.Manufs, Unit Index, % YoY, 3mma",p,"Exports, China, Non-Mtl.Min.Manufs, Price, % YoY, 3mma, index"
"Exports, China, Non-Mtl.Min.Manufs, Value Index, % YoY, 3mma",p,"Exports, China, Non-Mtl.Min.Manufs, Value, % YoY, 3mma, index"
"Exports, China, Raw Materials, Quantum Index, % YoY, 3mma",p,"Exports, China, Raw Materials, % YoY, 3mma, index, Volume"
"Exports, China, Raw Materials, Unit Index, % YoY, 3mma",p,"Exports, China, Raw Materials, Price, % YoY, 3mma, index"
"Exports, China, Raw Materials, Value Index, % YoY, 3mma",p,"Exports, China, Raw Materials, Value, % YoY, 3mma, index"
"Exports, China, Textiles, Quantum Index, % YoY, 3mma",p,"Exports, China, Textiles, % YoY, 3mma, index, Volume"
"Exports, China, Textiles, Unit Index, % YoY, 3mma",p,"Exports, China, Textiles, Price, % YoY, 3mma, index"
"Exports, China, Textiles, Value Index, % YoY, 3mma",p,"Exports, China, Textiles, Value, % YoY, 3mma, index"
"Exports, China, Total, Quantum Index, % YoY, 3mma",p,"Exports, China, Total, % YoY, 3mma, index, Volume"
"Exports, China, Total, Unit Index, % YoY, 3mma",p,"Exports, China, Total, Price, % YoY, 3mma, index"
"Exports, China, Total, Value Index, % YoY, 3mma",p,"Exports, China, Total, Value, % YoY, 3mma, index"
"Exports, EU, Chemicals, Quantum Index, % YoY, 3mma",p,"Exports, EU, Chemicals, % YoY, 3mma, index, Volume"
"Exports, EU, Chemicals, Unit Index, % YoY, 3mma",p,"Exports, EU, Chemicals, Price, % YoY, 3mma, index"
"Exports, EU, Chemicals, Value Index, % YoY, 3mma",p,"Exports, EU, Chemicals, Value, % YoY, 3mma, index"
"Exports, EU, Food-stuff, Quantum Index, % YoY, 3mma",p,"Exports, EU, Food-stuff, % YoY, 3mma, index, Volume"
"Exports, EU, Food-stuff, Unit Index, % YoY, 3mma",p,"Exports, EU, Food-stuff, Price, % YoY, 3mma, index"
"Exports, EU, Food-stuff, Value Index, % YoY, 3mma",p,"Exports, EU, Food-stuff, Value, % YoY, 3mma, index"
"Exports, EU, Machinery & Equipment, Quantum Index, % YoY, 3mma",p,"Exports, EU, Machinery & Equipment, % YoY, 3mma, index, Volume"
"Exports, EU, Machinery & Equipment, Unit Index, % YoY, 3mma",p,"Exports, EU, Machinery & Equipment, Price, % YoY, 3mma, index"
"Exports, EU, Machinery & Equipment, Value Index, % YoY, 3mma",p,"Exports, EU, Machinery & Equipment, Value, % YoY, 3mma, index"
"Exports, EU, Manufs, Quantum Index, % YoY, 3mma",p,"Exports, EU, Manufs, % YoY, 3mma, index, Volume"
"Exports, EU, Manufs, Unit Index, % YoY, 3mma",p,"Exports, EU, Manufs, Price, % YoY, 3mma, index"
"Exports, EU, Manufs, Value Index, % YoY, 3mma",p,"Exports, EU, Manufs, Value, % YoY, 3mma, index"
"Exports, EU, Metals, Quantum Index, % YoY, 3mma",p,"Exports, EU, Metals, % YoY, 3mma, index, Volume"
"Exports, EU, Metals, Unit Index, % YoY, 3mma",p,"Exports, EU, Metals, Price, % YoY, 3mma, index"
"Exports, EU, Metals, Value Index, % YoY, 3mma",p,"Exports, EU, Metals, Value, % YoY, 3mma, index"
"Exports, EU, Miscellaneous, Quantum Index, % YoY, 3mma",p,"Exports, EU, Miscellaneous, % YoY, 3mma, index, Volume"
"Exports, EU, Miscellaneous, Unit Index, % YoY, 3mma",p,"Exports, EU, Miscellaneous, Price, % YoY, 3mma, index"
"Exports, EU, Miscellaneous, Value Index, % YoY, 3mma",p,"Exports, EU, Miscellaneous, Value, % YoY, 3mma, index"
"Exports, EU, Non-Mtl.Min.Manufs, Quantum Index, % YoY, 3mma",p,"Exports, EU, Non-Mtl.Min.Manufs, % YoY, 3mma, index, Volume"
"Exports, EU, Non-Mtl.Min.Manufs, Unit Index, % YoY, 3mma",p,"Exports, EU, Non-Mtl.Min.Manufs, Price, % YoY, 3mma, index"
"Exports, EU, Non-Mtl.Min.Manufs, Value Index, % YoY, 3mma",p,"Exports, EU, Non-Mtl.Min.Manufs, Value, % YoY, 3mma, index"
"Exports, EU, Raw Materials, Quantum Index, % YoY, 3mma",p,"Exports, EU, Raw Materials, % YoY, 3mma, index, Volume"
"Exports, EU, Raw Materials, Unit Index, % YoY, 3mma",p,"Exports, EU, Raw Materials, Price, % YoY, 3mma, index"
"Exports, EU, Raw Materials, Value Index, % YoY, 3mma",p,"Exports, EU, Raw Materials, Value, % YoY, 3mma, index"
"Exports, EU, Textiles, Quantum Index, % YoY, 3mma",p,"Exports, EU, Textiles, % YoY, 3mma, index, Volume"
"Exports, EU, Textiles, Unit Index, % YoY, 3mma",p,"Exports, EU, Textiles, Price, % YoY, 3mma, index"
"Exports, EU, Textiles, Value Index, % YoY, 3mma",p,"Exports, EU, Textiles, Value, % YoY, 3mma, index"
"Exports, EU, Total, Quantum Index, % YoY, 3mma",p,"Exports, EU, Total, % YoY, 3mma, index, Volume"
"Exports, EU, Total, Unit Index, % YoY, 3mma",p,"Exports, EU, Total, Price, % YoY, 3mma, index"
"Exports, EU, Total, Value Index, % YoY, 3mma",p,"Exports, EU, Total, Value, % YoY, 3mma, index"
"Exports, UK, Chemicals, Quantum Index, % YoY, 3mma",p,"Exports, UK, Chemicals, % YoY, 3mma, index, Volume"
"Exports, UK, Chemicals, Unit Index, % YoY, 3mma",p,"Exports, UK, Chemicals, Price, % YoY, 3mma, index"
"Exports, UK, Chemicals, Value Index, % YoY, 3mma",p,"Exports, UK, Chemicals, Value, % YoY, 3mma, index"
"Exports, UK, Food-stuff, Quantum Index, % YoY, 3mma",p,"Exports, UK, Food-stuff, % YoY, 3mma, index, Volume"
"Exports, UK, Food-stuff, Unit Index, % YoY, 3mma",p,"Exports, UK, Food-stuff, Price, % YoY, 3mma, index"
"Exports, UK, Food-stuff, Value Index, % YoY, 3mma",p,"Exports, UK, Food-stuff, Value, % YoY, 3mma, index"
"Exports, UK, Machinery & Equipment, Quantum Index, % YoY, 3mma",p,"Exports, UK, Machinery & Equipment, % YoY, 3mma, index, Volume"
"Exports, UK, Machinery & Equipment, Unit Index, % YoY, 3mma",p,"Exports, UK, Machinery & Equipment, Price, % YoY, 3mma, index"
"Exports, UK, Machinery & Equipment, Value Index, % YoY, 3mma",p,"Exports, UK, Machinery & Equipment, Value, % YoY, 3mma, index"
"Exports, UK, Manufs, Quantum Index, % YoY, 3mma",p,"Exports, UK, Manufs, % YoY, 3mma, index, Volume"
"Exports, UK, Manufs, Unit Index, % YoY, 3mma",p,"Exports, UK, Manufs, Price, % YoY, 3mma, index"
"Exports, UK, Manufs, Value Index, % YoY, 3mma",p,"Exports, UK, Manufs, Value, % YoY, 3mma, index"
"Exports, UK, Metals, Quantum Index, % YoY, 3mma",p,"Exports, UK, Metals, % YoY, 3mma, index, Volume"
"Exports, UK, Metals, Unit Index, % YoY, 3mma",p,"Exports, UK, Metals, Price, % YoY, 3mma, index"
"Exports, UK, Metals, Value Index, % YoY, 3mma",p,"Exports, UK, Metals, Value, % YoY, 3mma, index"
"Exports, UK, Miscellaneous, Quantum Index, % YoY, 3mma",p,"Exports, UK, Miscellaneous, % YoY, 3mma, index, Volume"
"Exports, UK, Miscellaneous, Unit Index, % YoY, 3mma",p,"Exports, UK, Miscellaneous, Price, % YoY, 3mma, index"
"Exports, UK, Miscellaneous, Value Index, % YoY, 3mma",p,"Exports, UK, Miscellaneous, Value, % YoY, 3mma, index"
"Exports, UK, Non-Mtl.Min.Manufs, Quantum Index, % YoY, 3mma",p,"Exports, UK, Non-Mtl.Min.Manufs, % YoY, 3mma, index, Volume"
"Exports, UK, Non-Mtl.Min.Manufs, Unit Index, % YoY, 3mma",p,"Exports, UK, Non-Mtl.Min.Manufs, Price, % YoY, 3mma, index"
"Exports, UK, Non-Mtl.Min.Manufs, Value Index, % YoY, 3mma",p,"Exports, UK, Non-Mtl.Min.Manufs, Value, % YoY, 3mma, index"
"Exports, UK, Raw Materials, Quantum Index, % YoY, 3mma",p,"Exports, UK, Raw Materials, % YoY, 3mma, index, Volume"
"Exports, UK, Raw Materials, Unit Index, % YoY, 3mma",p,"Exports, UK, Raw Materials, Price, % YoY, 3mma, index"
"Exports, UK, Raw Materials, Value Index, % YoY, 3mma",p,"Exports, UK, Raw Materials, Value, % YoY, 3mma, index"
"Exports, UK, Textiles, Quantum Index, % YoY, 3mma",p,"Exports, UK, Textiles, % YoY, 3mma, index, Volume"
"Exports, UK, Textiles, Unit Index, % YoY, 3mma",p,"Exports, UK, Textiles, Price, % YoY, 3mma, index"
"Exports, UK, Textiles, Value Index, % YoY, 3mma",p,"Exports, UK, Textiles, Value, % YoY, 3mma, index"
"Exports, UK, Total, Quantum Index, % YoY, 3mma",p,"Exports, UK, Total, % YoY, 3mma, index, Volume"
"Exports, UK, Total, Unit Index, % YoY, 3mma",p,"Exports, UK, Total, Price, % YoY, 3mma, index"
"Exports, UK, Total, Value Index, % YoY, 3mma",p,"Exports, UK, Total, Value, % YoY, 3mma, index"
"Exports, US, Chemicals, Quantum Index, % YoY, 3mma",p,"Exports, US, Chemicals, % YoY, 3mma, index, Volume"
"Exports, US, Chemicals, Unit Index, % YoY, 3mma",p,"Exports, US, Chemicals, Price, % YoY, 3mma, index"
"Exports, US, Chemicals, Value Index, % YoY, 3mma",p,"Exports, US, Chemicals, Value, % YoY, 3mma, index"
"Exports, US, Food-stuff, Quantum Index, % YoY, 3mma",p,"Exports, US, Food-stuff, % YoY, 3mma, index, Volume"
"Exports, US, Food-stuff, Unit Index, % YoY, 3mma",p,"Exports, US, Food-stuff, Price, % YoY, 3mma, index"
"Exports, US, Food-stuff, Value Index, % YoY, 3mma",p,"Exports, US, Food-stuff, Value, % YoY, 3mma, index"
"Exports, US, Machinery & Equipment, Quantum Index, % YoY, 3mma",p,"Exports, US, Machinery & Equipment, % YoY, 3mma, index, Volume"
"Exports, US, Machinery & Equipment, Unit Index, % YoY, 3mma",p,"Exports, US, Machinery & Equipment, Price, % YoY, 3mma, index"
"Exports, US, Machinery & Equipment, Value Index, % YoY, 3mma",p,"Exports, US, Machinery & Equipment, Value, % YoY, 3mma, index"
"Exports, US, Manufs, Quantum Index, % YoY, 3mma",p,"Exports, US, Manufs, % YoY, 3mma, index, Volume"
"Exports, US, Manufs, Unit Index, % YoY, 3mma",p,"Exports, US, Manufs, Price, % YoY, 3mma, index"
"Exports, US, Manufs, Value Index, % YoY, 3mma",p,"Exports, US, Manufs, Value, % YoY, 3mma, index"
"Exports, US, Metals, Quantum Index, % YoY, 3mma",p,"Exports, US, Metals, % YoY, 3mma, index, Volume"
"Exports, US, Metals, Unit Index, % YoY, 3mma",p,"Exports, US, Metals, Price, % YoY, 3mma, index"
"Exports, US, Metals, Value Index, % YoY, 3mma",p,"Exports, US, Metals, Value, % YoY, 3mma, index"
"Exports, US, Miscellaneous, Quantum Index, % YoY, 3mma",p,"Exports, US, Miscellaneous, % YoY, 3mma, index, Volume"
"Exports, US, Miscellaneous, Unit Index, % YoY, 3mma",p,"Exports, US, Miscellaneous, Price, % YoY, 3mma, index"
"Exports, US, Miscellaneous, Value Index, % YoY, 3mma",p,"Exports, US, Miscellaneous, Value, % YoY, 3mma, index"
"Exports, US, Non-Mtl.Min.Manufs, Quantum Index, % YoY, 3mma",p,"Exports, US, Non-Mtl.Min.Manufs, % YoY, 3mma, index, Volume"
"Exports, US, Non-Mtl.Min.Manufs, Unit Index, % YoY, 3mma",p,"Exports, US, Non-Mtl.Min.Manufs, Price, % YoY, 3mma, index"
"Exports, US, Non-Mtl.Min.Manufs, Value Index, % YoY, 3mma",p,"Exports, US, Non-Mtl.Min.Manufs, Value, % YoY, 3mma, index"
"Exports, US, Raw Materials, Quantum Index, % YoY, 3mma",p,"Exports, US, Raw Materials, % YoY, 3mma, index, Volume"
"Exports, US, Raw Materials, Unit Index, % YoY, 3mma",p,"Exports, US, Raw Materials, Price, % YoY, 3mma, index"
"Exports, US, Raw Materials, Value Index, % YoY, 3mma",p,"Exports, US, Raw Materials, Value, % YoY, 3mma, index"
"Exports, US, Textiles, Quantum Index, % YoY, 3mma",p,"Exports, US, Textiles, % YoY, 3mma, index, Volume"
"Exports, US, Textiles, Unit Index, % YoY, 3mma",p,"Exports, US, Textiles, Price, % YoY, 3mma, index"
"Exports, US, Textiles, Value Index, % YoY, 3mma",p,"Exports, US, Textiles, Value, % YoY, 3mma, index"
"Exports, US, Total, Quantum Index, % YoY, 3mma",p,"Exports, US, Total, % YoY, 3mma, index, Volume"
"Exports, US, Total, Unit Index, % YoY, 3mma",p,"Exports, US, Total, Price, % YoY, 3mma, index"
"Exports, US, Total, Value Index, % YoY, 3mma",p,"Exports, US, Total, Value, % YoY, 3mma, index"
"Exports, World, Agricultural Machinery, Quantum Index, % YoY, 3mma",p,"Exports, World, Agricultural Machinery, % YoY, 3mma, index, Volume"
"Exports, World, Agricultural Machinery, Unit Index, % YoY, 3mma",p,"Exports, World, Agricultural Machinery, Price, % YoY, 3mma, index"
"Exports, World, Agricultural Machinery, Value Index, % YoY, 3mma",p,"Exports, World, Agricultural Machinery, Value, % YoY, 3mma, index"
"Exports, World, Aircraft, Quantum Index, % YoY, 3mma",p,"Exports, World, Aircraft, % YoY, 3mma, index, Volume"
"Exports, World, Aircraft, Unit Index, % YoY, 3mma",p,"Exports, World, Aircraft, Price, % YoY, 3mma, index"
"Exports, World, Aircraft, Value Index, % YoY, 3mma",p,"Exports, World, Aircraft, Value, % YoY, 3mma, index"
"Exports, World, Audio Apparatus, Quantum Index, % YoY, 3mma",p,"Exports, World, Audio Apparatus, % YoY, 3mma, index, Volume"
"Exports, World, Audio Apparatus, Unit Index, % YoY, 3mma",p,"Exports, World, Audio Apparatus, Price, % YoY, 3mma, index"
"Exports, World, Audio Apparatus, Value Index, % YoY, 3mma",p,"Exports, World, Audio Apparatus, Value, % YoY, 3mma, index"
"Exports, World, Batterries and accumulators, Quantum Index, % YoY, 3mma",p,"Exports, World, Batterries and accumulators, % YoY, 3mma, index, Volume"
"Exports, World, Batterries and accumulators, Unit Index, % YoY, 3mma",p,"Exports, World, Batterries and accumulators, Price, % YoY, 3mma, index"
"Exports, World, Batterries and accumulators, Value Index, % YoY, 3mma",p,"Exports, World, Batterries and accumulators, Value, % YoY, 3mma, index"
"Exports, World, Bearings, Quantum Index, % YoY, 3mma",p,"Exports, World, Bearings, % YoY, 3mma, index, Volume"
"Exports, World, Bearings, Unit Index, % YoY, 3mma",p,"Exports, World, Bearings, Price, % YoY, 3mma, index"
"Exports, World, Bearings, Value Index, % YoY, 3mma",p,"Exports, World, Bearings, Value, % YoY, 3mma, index"
"Exports, World, Blank/Recorded Media, Quantum Index, % YoY, 3mma",p,"Exports, World, Blank/Recorded Media, % YoY, 3mma, index, Volume"
"Exports, World, Blank/Recorded Media, Unit Index, % YoY, 3mma",p,"Exports, World, Blank/Recorded Media, Price, % YoY, 3mma, index"
"Exports, World, Blank/Recorded Media, Value Index, % YoY, 3mma",p,"Exports, World, Blank/Recorded Media, Value, % YoY, 3mma, index"
"Exports, World, Buses, Tracks, Quantum Index, % YoY, 3mma",p,"Exports, World, Buses, Tracks, % YoY, 3mma, index, Volume"
"Exports, World, Buses, Tracks, Unit Index, % YoY, 3mma",p,"Exports, World, Buses, Tracks, Price, % YoY, 3mma, index"
"Exports, World, Buses, Tracks, Value Index, % YoY, 3mma",p,"Exports, World, Buses, Tracks, Value, % YoY, 3mma, index"
"Exports, World, Cargo Motor Cars, Quantum Index, % YoY, 3mma",p,"Exports, World, Cargo Motor Cars, % YoY, 3mma, index, Volume"
"Exports, World, Cargo Motor Cars, Unit Index, % YoY, 3mma",p,"Exports, World, Cargo Motor Cars, Price, % YoY, 3mma, index"
"Exports, World, Cargo Motor Cars, Value Index, % YoY, 3mma",p,"Exports, World, Cargo Motor Cars, Value, % YoY, 3mma, index"
"Exports, World, Cargo Ships, Quantum Index, % YoY, 3mma",p,"Exports, World, Cargo Ships, % YoY, 3mma, index, Volume"
"Exports, World, Cargo Ships, Unit Index, % YoY, 3mma",p,"Exports, World, Cargo Ships, Price, % YoY, 3mma, index"
"Exports, World, Cargo Ships, Value Index, % YoY, 3mma",p,"Exports, World, Cargo Ships, Value, % YoY, 3mma, index"
"Exports, World, Chemicals, Quantum Index, % YoY, 3mma",p,"Exports, World, Chemicals, % YoY, 3mma, index, Volume"
"Exports, World, Chemicals, Unit Index, % YoY, 3mma",p,"Exports, World, Chemicals, Price, % YoY, 3mma, index"
"Exports, World, Chemicals, Value Index, % YoY, 3mma",p,"Exports, World, Chemicals, Value, % YoY, 3mma, index"
"Exports, World, Clad,Plated or Coated, Quantum Index, % YoY, 3mma",p,"Exports, World, Clad,Plated or Coated, % YoY, 3mma, index, Volume"
"Exports, World, Clad,Plated or Coated, Unit Index, % YoY, 3mma",p,"Exports, World, Clad,Plated or Coated, Price, % YoY, 3mma, index"
"Exports, World, Clad,Plated or Coated, Value Index, % YoY, 3mma",p,"Exports, World, Clad,Plated or Coated, Value, % YoY, 3mma, index"
"Exports, World, Clothing, Quantum Index, % YoY, 3mma",p,"Exports, World, Clothing, % YoY, 3mma, index, Volume"
"Exports, World, Clothing, Unit Index, % YoY, 3mma",p,"Exports, World, Clothing, Price, % YoY, 3mma, index"
"Exports, World, Clothing, Value Index, % YoY, 3mma",p,"Exports, World, Clothing, Value, % YoY, 3mma, index"
"Exports, World, Computer and Units, Quantum Index, % YoY, 3mma",p,"Exports, World, Computer and Units, % YoY, 3mma, index, Volume"
"Exports, World, Computer and Units, Unit Index, % YoY, 3mma",p,"Exports, World, Computer and Units, Price, % YoY, 3mma, index"
"Exports, World, Computer and Units, Value Index, % YoY, 3mma",p,"Exports, World, Computer and Units, Value, % YoY, 3mma, index"
"Exports, World, Condenser, Quantum Index, % YoY, 3mma",p,"Exports, World, Condenser, % YoY, 3mma, index, Volume"
"Exports, World, Condenser, Unit Index, % YoY, 3mma",p,"Exports, World, Condenser, Price, % YoY, 3mma, index"
"Exports, World, Condenser, Value Index, % YoY, 3mma",p,"Exports, World, Condenser, Value, % YoY, 3mma, index"
"Exports, World, Construction Machines, Quantum Index, % YoY, 3mma",p,"Exports, World, Construction Machines, % YoY, 3mma, index, Volume"
"Exports, World, Construction Machines, Unit Index, % YoY, 3mma",p,"Exports, World, Construction Machines, Price, % YoY, 3mma, index"
"Exports, World, Construction Machines, Value Index, % YoY, 3mma",p,"Exports, World, Construction Machines, Value, % YoY, 3mma, index"
"Exports, World, Copper and Copper alloys, Quantum Index, % YoY, 3mma",p,"Exports, World, Copper and Copper alloys, % YoY, 3mma, index, Volume"
"Exports, World, Copper and Copper alloys, Unit Index, % YoY, 3mma",p,"Exports, World, Copper and Copper alloys, Price, % YoY, 3mma, index"
"Exports, World, Copper and Copper alloys, Value Index, % YoY, 3mma",p,"Exports, World, Copper and Copper alloys, Value, % YoY, 3mma, index"
"Exports, World, Dom.Electrical Equip., Quantum Index, % YoY, 3mma",p,"Exports, World, Dom.Electrical Equip., % YoY, 3mma, index, Volume"
"Exports, World, Dom.Electrical Equip., Unit Index, % YoY, 3mma",p,"Exports, World, Dom.Electrical Equip., Price, % YoY, 3mma, index"
"Exports, World, Dom.Electrical Equip., Value Index, % YoY, 3mma",p,"Exports, World, Dom.Electrical Equip., Value, % YoY, 3mma, index"
"Exports, World, Dyeing Tanning,Colouring, Quantum Index, % YoY, 3mma",p,"Exports, World, Dyeing Tanning,Colouring, % YoY, 3mma, index, Volume"
"Exports, World, Dyeing Tanning,Colouring, Unit Index, % YoY, 3mma",p,"Exports, World, Dyeing Tanning,Colouring, Price, % YoY, 3mma, index"
"Exports, World, Dyeing Tanning,Colouring, Value Index, % YoY, 3mma",p,"Exports, World, Dyeing Tanning,Colouring, Value, % YoY, 3mma, index"
"Exports, World, Electrcal measuring and controlling instruments, Quantum Index, % YoY, 3mma",p,"Exports, World, Electrcal measuring and controlling instruments, % YoY, 3mma, index, Volume"
"Exports, World, Electrcal measuring and controlling instruments, Unit Index, % YoY, 3mma",p,"Exports, World, Electrcal measuring and controlling instruments, Price, % YoY, 3mma, index"
"Exports, World, Electrcal measuring and controlling instruments, Value Index, % YoY, 3mma",p,"Exports, World, Electrcal measuring and controlling instruments, Value, % YoY, 3mma, index"
