raw_data_name,data_type,cleaned_name
"Taiwan, Imports, Cambodia, USD bn",b,"Taiwan, Imports, Cambodia, Value, USD"
"Taiwan, Imports, Canada, USD bn",b,"Taiwan, Imports, Canada, Value, USD"
"Taiwan, Imports, Central America, USD bn",b,"Taiwan, Imports, Central America, Value, USD"
"Taiwan, Imports, China, USD bn",b,"Taiwan, Imports, China, Value, USD"
"Taiwan, Imports, Croatia, USD bn",b,"Taiwan, Imports, Croatia, Value, USD"
"Taiwan, Imports, CzechRepublic, USD bn",b,"Taiwan, Imports, CzechRepublic, Value, USD"
"Taiwan, Imports, Denmark, USD bn",b,"Taiwan, Imports, Denmark, Value, USD"
"Taiwan, Imports, Estonia, USD bn",b,"Taiwan, Imports, Estonia, Value, USD"
"Taiwan, Imports, Europe, USD bn",b,"Taiwan, Imports, Europe, Value, USD"
"Taiwan, Imports, Finland, USD bn",b,"Taiwan, Imports, Finland, Value, USD"
"Taiwan, Imports, France, USD bn",b,"Taiwan, Imports, France, Value, USD"
"Taiwan, Imports, Germany, USD bn",b,"Taiwan, Imports, Germany, Value, USD"
"Taiwan, Imports, Greece, USD bn",b,"Taiwan, Imports, Greece, Value, USD"
"Taiwan, Imports, Hong Kong, USD bn",b,"Taiwan, Imports, Hong Kong, Value, USD"
"Taiwan, Imports, Hungary, USD bn",b,"Taiwan, Imports, Hungary, Value, USD"
"Taiwan, Imports, Iceland, USD bn",b,"Taiwan, Imports, Iceland, Value, USD"
"Taiwan, Imports, Indonesia, USD bn",b,"Taiwan, Imports, Indonesia, Value, USD"
"Taiwan, Imports, Ireland, USD bn",b,"Taiwan, Imports, Ireland, Value, USD"
"Taiwan, Imports, Italy, USD bn",b,"Taiwan, Imports, Italy, Value, USD"
"Taiwan, Imports, Japan, USD bn",b,"Taiwan, Imports, Japan, Value, USD"
"Taiwan, Imports, Korea, USD bn",b,"Taiwan, Imports, Korea, Value, USD"
"Taiwan, Imports, Laos, USD bn",b,"Taiwan, Imports, Laos, Value, USD"
"Taiwan, Imports, Latvia, USD bn",b,"Taiwan, Imports, Latvia, Value, USD"
"Taiwan, Imports, Lithuania, USD bn",b,"Taiwan, Imports, Lithuania, Value, USD"
"Taiwan, Imports, Luxembourg, USD bn",b,"Taiwan, Imports, Luxembourg, Value, USD"
"Taiwan, Imports, Malaysia, USD bn",b,"Taiwan, Imports, Malaysia, Value, USD"
"Taiwan, Imports, Malta, USD bn",b,"Taiwan, Imports, Malta, Value, USD"
"Taiwan, Imports, Middle East, USD bn",b,"Taiwan, Imports, Middle East, Value, USD"
"Taiwan, Imports, Moldova, USD bn",b,"Taiwan, Imports, Moldova, Value, USD"
"Taiwan, Imports, Monaco, USD bn",b,"Taiwan, Imports, Monaco, Value, USD"
"Taiwan, Imports, Montenegro, USD bn",b,"Taiwan, Imports, Montenegro, Value, USD"
"Taiwan, Imports, Myanmar, USD bn",b,"Taiwan, Imports, Myanmar, Value, USD"
"Taiwan, Imports, Netherlands, USD bn",b,"Taiwan, Imports, Netherlands, Value, USD"
"Taiwan, Imports, New Zealand, USD bn",b,"Taiwan, Imports, New Zealand, Value, USD"
"Taiwan, Imports, North America, USD bn",b,"Taiwan, Imports, North America, Value, USD"
"Taiwan, Imports, NorthMacedonia, USD bn",b,"Taiwan, Imports, NorthMacedonia, Value, USD"
"Taiwan, Imports, Norway, USD bn",b,"Taiwan, Imports, Norway, Value, USD"
"Taiwan, Imports, Oceania, USD bn",b,"Taiwan, Imports, Oceania, Value, USD"
"Taiwan, Imports, Philippines, USD bn",b,"Taiwan, Imports, Philippines, Value, USD"
"Taiwan, Imports, Poland, USD bn",b,"Taiwan, Imports, Poland, Value, USD"
"Taiwan, Imports, Portugal, USD bn",b,"Taiwan, Imports, Portugal, Value, USD"
"Taiwan, Imports, Romania, USD bn",b,"Taiwan, Imports, Romania, Value, USD"
"Taiwan, Imports, Russia, USD bn",b,"Taiwan, Imports, Russia, Value, USD"
"Taiwan, Imports, Serbia, USD bn",b,"Taiwan, Imports, Serbia, Value, USD"
"Taiwan, Imports, Singapore, USD bn",b,"Taiwan, Imports, Singapore, Value, USD"
"Taiwan, Imports, Slovakia, USD bn",b,"Taiwan, Imports, Slovakia, Value, USD"
"Taiwan, Imports, Slovenia, USD bn",b,"Taiwan, Imports, Slovenia, Value, USD"
"Taiwan, Imports, South America, USD bn",b,"Taiwan, Imports, South America, Value, USD"
"Taiwan, Imports, Spain, USD bn",b,"Taiwan, Imports, Spain, Value, USD"
"Taiwan, Imports, Sweden, USD bn",b,"Taiwan, Imports, Sweden, Value, USD"
"Taiwan, Imports, Switzerland, USD bn",b,"Taiwan, Imports, Switzerland, Value, USD"
"Taiwan, Imports, Thailand, USD bn",b,"Taiwan, Imports, Thailand, Value, USD"
"Taiwan, Imports, UK, USD bn",b,"Taiwan, Imports, UK, Value, USD"
"Taiwan, Imports, US, USD bn",b,"Taiwan, Imports, US, Value, USD"
"Taiwan, Imports, Ukraine, USD bn",b,"Taiwan, Imports, Ukraine, Value, USD"
"Taiwan, Imports, Vietnam, USD bn",b,"Taiwan, Imports, Vietnam, Value, USD"
"Taiwan, Imports, BEC, Intermediate consumption, USD bn",b,"Taiwan, Imports, BEC, Intermediate consumption, Value, USD"
"Taiwan, Imports, BEC, Investment, USD bn",b,"Taiwan, Imports, BEC, Investment, Value, USD"
"Taiwan, Imports, BEC, Final consumption, USD bn",b,"Taiwan, Imports, BEC, Final consumption, Value, USD"
"Taiwan, Exports, ASEAN, USD bn",b,"Taiwan, Exports, ASEAN, Value, USD"
"Taiwan, Exports, EU, USD bn",b,"Taiwan, Exports, EU, Value, USD"
"Taiwan, Exports, DM excl Japan, USD bn",b,"Taiwan, Exports, DM excl Japan, Value, USD"
"Taiwan, Exports, Developed Europe, USD bn",b,"Taiwan, Exports, Developed Europe, Value, USD"
"Taiwan, Exports, China and Hong Kong, USD bn",b,"Taiwan, Exports, China and Hong Kong, Value, USD"
"Taiwan, Exports, North Asia, USD bn",b,"Taiwan, Exports, North Asia, Value, USD"
"Taiwan, Exports, EM, USD bn",b,"Taiwan, Exports, EM, Value, USD"
"Taiwan, Exports, Excluding China, USD bn",b,"Taiwan, Exports, Excluding China, Value, USD"
"Taiwan, Exports, Excluding China and Hong Kong, USD bn",b,"Taiwan, Exports, Excluding China and Hong Kong, Value, USD"
"Taiwan, Imports, ASEAN, USD bn",b,"Taiwan, Imports, ASEAN, Value, USD"
"Taiwan, Imports, EU, USD bn",b,"Taiwan, Imports, EU, Value, USD"
"Taiwan, Imports, DM excl Japan, USD bn",b,"Taiwan, Imports, DM excl Japan, Value, USD"
"Taiwan, Imports, Developed Europe, USD bn",b,"Taiwan, Imports, Developed Europe, Value, USD"
"Taiwan, Imports, China and Hong Kong, USD bn",b,"Taiwan, Imports, China and Hong Kong, Value, USD"
"Taiwan, Imports, North Asia, USD bn",b,"Taiwan, Imports, North Asia, Value, USD"
"Taiwan, Imports, EM, USD bn",b,"Taiwan, Imports, EM, Value, USD"
"Taiwan, Imports, Excluding China, USD bn",b,"Taiwan, Imports, Excluding China, Value, USD"
"Taiwan, Imports, Excluding China and Hong Kong, USD bn",b,"Taiwan, Imports, Excluding China and Hong Kong, Value, USD"
"Taiwan, Trade balance, Africa, USD bn",b,"Taiwan, Trade balance, Africa, Value, USD"
"Taiwan, Trade balance, Albania, USD bn",b,"Taiwan, Trade balance, Albania, Value, USD"
"Taiwan, Trade balance, Asia, USD bn",b,"Taiwan, Trade balance, Asia, Value, USD"
"Taiwan, Trade balance, Australia, USD bn",b,"Taiwan, Trade balance, Australia, Value, USD"
"Taiwan, Trade balance, Austria, USD bn",b,"Taiwan, Trade balance, Austria, Value, USD"
"Taiwan, Trade balance, Belarus, USD bn",b,"Taiwan, Trade balance, Belarus, Value, USD"
"Taiwan, Trade balance, Belgium, USD bn",b,"Taiwan, Trade balance, Belgium, Value, USD"
"Taiwan, Trade balance, Bhutan, USD bn",b,"Taiwan, Trade balance, Bhutan, Value, USD"
"Taiwan, Trade balance, BosniaandHerzegovina, USD bn",b,"Taiwan, Trade balance, BosniaandHerzegovina, Value, USD"
"Taiwan, Trade balance, Brunei, USD bn",b,"Taiwan, Trade balance, Brunei, Value, USD"
"Taiwan, Trade balance, Bulgaria, USD bn",b,"Taiwan, Trade balance, Bulgaria, Value, USD"
"Taiwan, Trade balance, Cambodia, USD bn",b,"Taiwan, Trade balance, Cambodia, Value, USD"
"Taiwan, Trade balance, Canada, USD bn",b,"Taiwan, Trade balance, Canada, Value, USD"
"Taiwan, Trade balance, Central America, USD bn",b,"Taiwan, Trade balance, Central America, Value, USD"
"Taiwan, Trade balance, China, USD bn",b,"Taiwan, Trade balance, China, Value, USD"
"Taiwan, Trade balance, Croatia, USD bn",b,"Taiwan, Trade balance, Croatia, Value, USD"
"Taiwan, Trade balance, CzechRepublic, USD bn",b,"Taiwan, Trade balance, CzechRepublic, Value, USD"
"Taiwan, Trade balance, Denmark, USD bn",b,"Taiwan, Trade balance, Denmark, Value, USD"
"Taiwan, Trade balance, Estonia, USD bn",b,"Taiwan, Trade balance, Estonia, Value, USD"
"Taiwan, Trade balance, Europe, USD bn",b,"Taiwan, Trade balance, Europe, Value, USD"
"Taiwan, Trade balance, Finland, USD bn",b,"Taiwan, Trade balance, Finland, Value, USD"
"Taiwan, Trade balance, France, USD bn",b,"Taiwan, Trade balance, France, Value, USD"
"Taiwan, Trade balance, Germany, USD bn",b,"Taiwan, Trade balance, Germany, Value, USD"
"Taiwan, Trade balance, Greece, USD bn",b,"Taiwan, Trade balance, Greece, Value, USD"
"Taiwan, Trade balance, Hong Kong, USD bn",b,"Taiwan, Trade balance, Hong Kong, Value, USD"
"Taiwan, Trade balance, Hungary, USD bn",b,"Taiwan, Trade balance, Hungary, Value, USD"
"Taiwan, Trade balance, Iceland, USD bn",b,"Taiwan, Trade balance, Iceland, Value, USD"
"Taiwan, Trade balance, Indonesia, USD bn",b,"Taiwan, Trade balance, Indonesia, Value, USD"
"Taiwan, Trade balance, Ireland, USD bn",b,"Taiwan, Trade balance, Ireland, Value, USD"
"Taiwan, Trade balance, Italy, USD bn",b,"Taiwan, Trade balance, Italy, Value, USD"
"Taiwan, Trade balance, Japan, USD bn",b,"Taiwan, Trade balance, Japan, Value, USD"
"Taiwan, Trade balance, Korea, USD bn",b,"Taiwan, Trade balance, Korea, Value, USD"
"Taiwan, Trade balance, Laos, USD bn",b,"Taiwan, Trade balance, Laos, Value, USD"
"Taiwan, Trade balance, Latvia, USD bn",b,"Taiwan, Trade balance, Latvia, Value, USD"
"Taiwan, Trade balance, Lithuania, USD bn",b,"Taiwan, Trade balance, Lithuania, Value, USD"
"Taiwan, Trade balance, Luxembourg, USD bn",b,"Taiwan, Trade balance, Luxembourg, Value, USD"
"Taiwan, Trade balance, Malaysia, USD bn",b,"Taiwan, Trade balance, Malaysia, Value, USD"
"Taiwan, Trade balance, Malta, USD bn",b,"Taiwan, Trade balance, Malta, Value, USD"
"Taiwan, Trade balance, Middle East, USD bn",b,"Taiwan, Trade balance, Middle East, Value, USD"
"Taiwan, Trade balance, Moldova, USD bn",b,"Taiwan, Trade balance, Moldova, Value, USD"
"Taiwan, Trade balance, Monaco, USD bn",b,"Taiwan, Trade balance, Monaco, Value, USD"
"Taiwan, Trade balance, Montenegro, USD bn",b,"Taiwan, Trade balance, Montenegro, Value, USD"
"Taiwan, Trade balance, Myanmar, USD bn",b,"Taiwan, Trade balance, Myanmar, Value, USD"
"Taiwan, Trade balance, Netherlands, USD bn",b,"Taiwan, Trade balance, Netherlands, Value, USD"
"Taiwan, Trade balance, New Zealand, USD bn",b,"Taiwan, Trade balance, New Zealand, Value, USD"
"Taiwan, Trade balance, North America, USD bn",b,"Taiwan, Trade balance, North America, Value, USD"
"Taiwan, Trade balance, NorthMacedonia, USD bn",b,"Taiwan, Trade balance, NorthMacedonia, Value, USD"
"Taiwan, Trade balance, Norway, USD bn",b,"Taiwan, Trade balance, Norway, Value, USD"
"Taiwan, Trade balance, Oceania, USD bn",b,"Taiwan, Trade balance, Oceania, Value, USD"
"Taiwan, Trade balance, Philippines, USD bn",b,"Taiwan, Trade balance, Philippines, Value, USD"
"Taiwan, Trade balance, Poland, USD bn",b,"Taiwan, Trade balance, Poland, Value, USD"
"Taiwan, Trade balance, Portugal, USD bn",b,"Taiwan, Trade balance, Portugal, Value, USD"
"Taiwan, Trade balance, Romania, USD bn",b,"Taiwan, Trade balance, Romania, Value, USD"
"Taiwan, Trade balance, Russia, USD bn",b,"Taiwan, Trade balance, Russia, Value, USD"
"Taiwan, Trade balance, Serbia, USD bn",b,"Taiwan, Trade balance, Serbia, Value, USD"
"Taiwan, Trade balance, Singapore, USD bn",b,"Taiwan, Trade balance, Singapore, Value, USD"
"Taiwan, Trade balance, Slovakia, USD bn",b,"Taiwan, Trade balance, Slovakia, Value, USD"
"Taiwan, Trade balance, Slovenia, USD bn",b,"Taiwan, Trade balance, Slovenia, Value, USD"
"Taiwan, Trade balance, South America, USD bn",b,"Taiwan, Trade balance, South America, Value, USD"
"Taiwan, Trade balance, Spain, USD bn",b,"Taiwan, Trade balance, Spain, Value, USD"
"Taiwan, Trade balance, Sweden, USD bn",b,"Taiwan, Trade balance, Sweden, Value, USD"
"Taiwan, Trade balance, Switzerland, USD bn",b,"Taiwan, Trade balance, Switzerland, Value, USD"
"Taiwan, Trade balance, Thailand, USD bn",b,"Taiwan, Trade balance, Thailand, Value, USD"
"Taiwan, Trade balance, UK, USD bn",b,"Taiwan, Trade balance, UK, Value, USD"
"Taiwan, Trade balance, US, USD bn",b,"Taiwan, Trade balance, US, Value, USD"
"Taiwan, Trade balance, Ukraine, USD bn",b,"Taiwan, Trade balance, Ukraine, Value, USD"
"Taiwan, Trade balance, Vietnam, USD bn",b,"Taiwan, Trade balance, Vietnam, Value, USD"
"Taiwan, Trade balance, ASEAN, USD bn",b,"Taiwan, Trade balance, ASEAN, Value, USD"
"Taiwan, Trade balance, EU, USD bn",b,"Taiwan, Trade balance, EU, Value, USD"
"Taiwan, Trade balance, Developed Europe, USD bn",b,"Taiwan, Trade balance, Developed Europe, Value, USD"
"Taiwan, Trade balance, DM excl Japan, USD bn",b,"Taiwan, Trade balance, DM excl Japan, Value, USD"
"Taiwan, Trade balance, China and Hong Kong, USD bn",b,"Taiwan, Trade balance, China and Hong Kong, Value, USD"
"Taiwan, Trade balance, North Asia, USD bn",b,"Taiwan, Trade balance, North Asia, Value, USD"
"Taiwan, Trade balance, EM, USD bn",b,"Taiwan, Trade balance, EM, Value, USD"
"Taiwan, Trade balance, Excluding China, USD bn",b,"Taiwan, Trade balance, Excluding China, Value, USD"
"Taiwan, Trade balance, Excluding China and Hong Kong, USD bn",b,"Taiwan, Trade balance, Excluding China and Hong Kong, Value, USD"
"Taiwan, Exports, Broad, ASEAN, Machinery and electrical, IT products, USD bn",b,"Taiwan, Exports, Broad, ASEAN, Machinery and electrical, IT products, Value, USD"
"Taiwan, Exports, Broad, ASEAN, Machinery and electrical, Parts, USD bn",b,"Taiwan, Exports, Broad, ASEAN, Machinery and electrical, Parts, Value, USD"
"Taiwan, Exports, Broad, ASEAN, Machinery and electrical, USD bn",b,"Taiwan, Exports, Broad, ASEAN, Machinery and electrical, Value, USD"
"Taiwan, Exports, Broad, ASEAN, Mineral Products, USD bn",b,"Taiwan, Exports, Broad, ASEAN, Mineral Products, Value, USD"
"Taiwan, Exports, Broad, ASEAN, Total, USD bn",b,"Taiwan, Exports, Broad, ASEAN, Total, Value, USD"
"Taiwan, Exports, Broad, China and Hong Kong, Chemicals, USD bn",b,"Taiwan, Exports, Broad, China and Hong Kong, Chemicals, Value, USD"
"Taiwan, Exports, Broad, China and Hong Kong, Machinery and electrical, IT products, USD bn",b,"Taiwan, Exports, Broad, China and Hong Kong, Machinery and electrical, IT products, Value, USD"
"Taiwan, Exports, Broad, China and Hong Kong, Machinery and electrical, Machinery, USD bn",b,"Taiwan, Exports, Broad, China and Hong Kong, Machinery and electrical, Machinery, Value, USD"
"Taiwan, Exports, Broad, China and Hong Kong, Machinery and electrical, Parts, USD bn",b,"Taiwan, Exports, Broad, China and Hong Kong, Machinery and electrical, Parts, Value, USD"
"Taiwan, Exports, Broad, China and Hong Kong, Machinery and electrical, USD bn",b,"Taiwan, Exports, Broad, China and Hong Kong, Machinery and electrical, Value, USD"
"Taiwan, Exports, Broad, China and Hong Kong, Mineral Products, USD bn",b,"Taiwan, Exports, Broad, China and Hong Kong, Mineral Products, Value, USD"
"Taiwan, Exports, Broad, China and Hong Kong, Plastics and rubber, USD bn",b,"Taiwan, Exports, Broad, China and Hong Kong, Plastics and rubber, Value, USD"
"Taiwan, Exports, Broad, China and Hong Kong, Total, USD bn",b,"Taiwan, Exports, Broad, China and Hong Kong, Total, Value, USD"
"Taiwan, Exports, Broad, China, Machinery and electrical, IT products, USD bn",b,"Taiwan, Exports, Broad, China, Machinery and electrical, IT products, Value, USD"
"Taiwan, Exports, Broad, China, Machinery and electrical, Parts, USD bn",b,"Taiwan, Exports, Broad, China, Machinery and electrical, Parts, Value, USD"
"Taiwan, Exports, Broad, China, Machinery and electrical, USD bn",b,"Taiwan, Exports, Broad, China, Machinery and electrical, Value, USD"
"Taiwan, Exports, Broad, China, Mineral Products, USD bn",b,"Taiwan, Exports, Broad, China, Mineral Products, Value, USD"
"Taiwan, Exports, Broad, China, Total, USD bn",b,"Taiwan, Exports, Broad, China, Total, Value, USD"
"Taiwan, Exports, Broad, EU, Base metals, USD bn",b,"Taiwan, Exports, Broad, EU, Base metals, Value, USD"
"Taiwan, Exports, Broad, EU, Machinery and electrical, IT products, USD bn",b,"Taiwan, Exports, Broad, EU, Machinery and electrical, IT products, Value, USD"
"Taiwan, Exports, Broad, EU, Machinery and electrical, USD bn",b,"Taiwan, Exports, Broad, EU, Machinery and electrical, Value, USD"
"Taiwan, Exports, Broad, EU, Mineral Products, USD bn",b,"Taiwan, Exports, Broad, EU, Mineral Products, Value, USD"
"Taiwan, Exports, Broad, EU, Total, USD bn",b,"Taiwan, Exports, Broad, EU, Total, Value, USD"
"Taiwan, Exports, Broad, Hong Kong, Machinery and electrical, IT products, USD bn",b,"Taiwan, Exports, Broad, Hong Kong, Machinery and electrical, IT products, Value, USD"
"Taiwan, Exports, Broad, Hong Kong, Machinery and electrical, Parts, USD bn",b,"Taiwan, Exports, Broad, Hong Kong, Machinery and electrical, Parts, Value, USD"
"Taiwan, Exports, Broad, Hong Kong, Machinery and electrical, USD bn",b,"Taiwan, Exports, Broad, Hong Kong, Machinery and electrical, Value, USD"
"Taiwan, Exports, Broad, Hong Kong, Mineral Products, USD bn",b,"Taiwan, Exports, Broad, Hong Kong, Mineral Products, Value, USD"
"Taiwan, Exports, Broad, Hong Kong, Total, USD bn",b,"Taiwan, Exports, Broad, Hong Kong, Total, Value, USD"
"Taiwan, Exports, Broad, Japan, Machinery and electrical, Parts, USD bn",b,"Taiwan, Exports, Broad, Japan, Machinery and electrical, Parts, Value, USD"
"Taiwan, Exports, Broad, Japan, Machinery and electrical, USD bn",b,"Taiwan, Exports, Broad, Japan, Machinery and electrical, Value, USD"
"Taiwan, Exports, Broad, Japan, Mineral Products, USD bn",b,"Taiwan, Exports, Broad, Japan, Mineral Products, Value, USD"
"Taiwan, Exports, Broad, Japan, Prepared foodstuffs and beverages, Tobacco, USD bn",b,"Taiwan, Exports, Broad, Japan, Prepared foodstuffs and beverages, Tobacco, Value, USD"
"Taiwan, Exports, Broad, Japan, Total, USD bn",b,"Taiwan, Exports, Broad, Japan, Total, Value, USD"
"Taiwan, Exports, Broad, Korea, Machinery and electrical, Parts, USD bn",b,"Taiwan, Exports, Broad, Korea, Machinery and electrical, Parts, Value, USD"
"Taiwan, Exports, Broad, Korea, Machinery and electrical, USD bn",b,"Taiwan, Exports, Broad, Korea, Machinery and electrical, Value, USD"
"Taiwan, Exports, Broad, Korea, Mineral Products, USD bn",b,"Taiwan, Exports, Broad, Korea, Mineral Products, Value, USD"
"Taiwan, Exports, Broad, Korea, Total, USD bn",b,"Taiwan, Exports, Broad, Korea, Total, Value, USD"
"Taiwan, Exports, Broad, Korea, Vegetables, Edible, USD bn",b,"Taiwan, Exports, Broad, Korea, Vegetables, Edible, Value, USD"
"Taiwan, Exports, Broad, Korea, Vegetables, Fruit and nuts, USD bn",b,"Taiwan, Exports, Broad, Korea, Vegetables, Fruit and nuts, Value, USD"
"Taiwan, Exports, Broad, US, Base metals, USD bn",b,"Taiwan, Exports, Broad, US, Base metals, Value, USD"
"Taiwan, Exports, Broad, US, Machinery and electrical, Electrical machinery, USD bn",b,"Taiwan, Exports, Broad, US, Machinery and electrical, Electrical machinery, Value, USD"
"Taiwan, Exports, Broad, US, Machinery and electrical, IT products, USD bn",b,"Taiwan, Exports, Broad, US, Machinery and electrical, IT products, Value, USD"
"Taiwan, Exports, Broad, US, Machinery and electrical, Machinery, USD bn",b,"Taiwan, Exports, Broad, US, Machinery and electrical, Machinery, Value, USD"
"Taiwan, Exports, Broad, US, Machinery and electrical, Parts, USD bn",b,"Taiwan, Exports, Broad, US, Machinery and electrical, Parts, Value, USD"
"Taiwan, Exports, Broad, US, Machinery and electrical, USD bn",b,"Taiwan, Exports, Broad, US, Machinery and electrical, Value, USD"
"Taiwan, Exports, Broad, US, Mineral Products, USD bn",b,"Taiwan, Exports, Broad, US, Mineral Products, Value, USD"
"Taiwan, Exports, Broad, US, Total, USD bn",b,"Taiwan, Exports, Broad, US, Total, Value, USD"
"Taiwan, Exports, Broad, World, Base metals, Iron and steel, USD bn",b,"Taiwan, Exports, Broad, World, Base metals, Iron and steel, Value, USD"
"Taiwan, Exports, Broad, World, Base metals, Other base metals, USD bn",b,"Taiwan, Exports, Broad, World, Base metals, Other base metals, Value, USD"
"Taiwan, Exports, Broad, World, Base metals, USD bn",b,"Taiwan, Exports, Broad, World, Base metals, Value, USD"
"Taiwan, Exports, Broad, World, Chemicals, Organic, USD bn",b,"Taiwan, Exports, Broad, World, Chemicals, Organic, Value, USD"
"Taiwan, Exports, Broad, World, Chemicals, USD bn",b,"Taiwan, Exports, Broad, World, Chemicals, Value, USD"
"Taiwan, Exports, Broad, World, Machinery and electrical, Electrical machinery, USD bn",b,"Taiwan, Exports, Broad, World, Machinery and electrical, Electrical machinery, Value, USD"
"Taiwan, Exports, Broad, World, Machinery and electrical, IT products, USD bn",b,"Taiwan, Exports, Broad, World, Machinery and electrical, IT products, Value, USD"
"Taiwan, Exports, Broad, World, Machinery and electrical, Machinery, USD bn",b,"Taiwan, Exports, Broad, World, Machinery and electrical, Machinery, Value, USD"
"Taiwan, Exports, Broad, World, Machinery and electrical, Parts, USD bn",b,"Taiwan, Exports, Broad, World, Machinery and electrical, Parts, Value, USD"
"Taiwan, Exports, Broad, World, Machinery and electrical, USD bn",b,"Taiwan, Exports, Broad, World, Machinery and electrical, Value, USD"
"Taiwan, Exports, Broad, World, Mineral Products, USD bn",b,"Taiwan, Exports, Broad, World, Mineral Products, Value, USD"
"Taiwan, Exports, Broad, World, Mineral products, Refined petroleum products, USD bn",b,"Taiwan, Exports, Broad, World, Mineral products, Refined petroleum products, Value, USD"
"Taiwan, Exports, Broad, World, Mineral products, USD bn",b,"Taiwan, Exports, Broad, World, Mineral products, Value, USD"
"Taiwan, Exports, Broad, World, Optical and clocks, Optical and precision instruments, USD bn",b,"Taiwan, Exports, Broad, World, Optical and clocks, Optical and precision instruments, Value, USD"
"Taiwan, Exports, Broad, World, Optical and clocks, USD bn",b,"Taiwan, Exports, Broad, World, Optical and clocks, Value, USD"
"Taiwan, Exports, Broad, World, Others, USD bn",b,"Taiwan, Exports, Broad, World, Others, Value, USD"
"Taiwan, Exports, Broad, World, Plastics and rubber, Plastic products, USD bn",b,"Taiwan, Exports, Broad, World, Plastics and rubber, Plastic products, Value, USD"
"Taiwan, Exports, Broad, World, Plastics and rubber, Plastics, USD bn",b,"Taiwan, Exports, Broad, World, Plastics and rubber, Plastics, Value, USD"
"Taiwan, Exports, Broad, World, Plastics and rubber, USD bn",b,"Taiwan, Exports, Broad, World, Plastics and rubber, Value, USD"
"Taiwan, Exports, Broad, World, Tetiles, Fibre, USD bn",b,"Taiwan, Exports, Broad, World, Tetiles, Fibre, Value, USD"
"Taiwan, Exports, Broad, World, Textiles, USD bn",b,"Taiwan, Exports, Broad, World, Textiles, Value, USD"
