name,display_name,data_type,chart_type
"Korea, EPI, Contractual Currency basis, Excluding energy, Index, 3mma","Korea, EPI, Contractual Currency basis, Excluding energy, Index, 3mma",None,line
"Korea, EPI, Contractual Currency basis, Excluding foods & energy, Index, 3mma","Korea, EPI, Contractual Currency basis, Excluding foods & energy, Index, 3mma",None,line
"Korea, EPI, Contractual Currency basis, Excluding foods, Index, 3mma","Korea, EPI, Contractual Currency basis, Excluding foods, Index, 3mma",None,line
"Korea, EPI, Contractual Currency basis, Food & live animals, Index, 3mma","Korea, EPI, Contractual Currency basis, Food & live animals, Index, 3mma",None,line
"Korea, EPI, Contractual Currency basis, Foods & energy, Index, 3mma","Korea, EPI, Contractual Currency basis, Foods & energy, Index, 3mma",None,line
"Korea, EPI, Contractual Currency basis, Foods, Index, 3mma","Korea, EPI, Contractual Currency basis, Foods, Index, 3mma",None,line
"Korea, EPI, Contractual Currency basis, Inedible raw materials excluding fuels, Index, 3mma","Korea, EPI, Contractual Currency basis, Inedible raw materials excluding fuels, Index, 3mma",None,line
"Korea, EPI, Contractual Currency basis, Informational technology, Index, 3mma","Korea, EPI, Contractual Currency basis, Informational technology, Index, 3mma",None,line
"Korea, EPI, Contractual Currency basis, Life related-type, Index, 3mma","Korea, EPI, Contractual Currency basis, Life related-type, Index, 3mma",None,line
"Korea, EPI, Contractual Currency basis, Machinery & transport equipment, Index, 3mma","Korea, EPI, Contractual Currency basis, Machinery & transport equipment, Index, 3mma",None,line
"Korea, EPI, Contractual Currency basis, Manufactured goods classified by materials, Index, 3mma","Korea, EPI, Contractual Currency basis, Manufactured goods classified by materials, Index, 3mma",None,line
"Korea, EPI, Contractual Currency basis, Mineral fuels, lubricants & related materials, Index, 3mma","Korea, EPI, Contractual Currency basis, Mineral fuels, lubricants & related materials, Index, 3mma",None,line
"Korea, EPI, Contractual Currency basis, Miscellaneous manufactured articles, Index, 3mma","Korea, EPI, Contractual Currency basis, Miscellaneous manufactured articles, Index, 3mma",None,line
"Korea, EPI, Contractual Currency basis, Primary materials-type, Index, 3mma","Korea, EPI, Contractual Currency basis, Primary materials-type, Index, 3mma",None,line
"Korea, EPI, Contractual Currency basis, Processing assembly-type, Index, 3mma","Korea, EPI, Contractual Currency basis, Processing assembly-type, Index, 3mma",None,line
"Korea, EPI, USD basis, DRAM, Index, 3mma","Korea, EPI, USD basis, DRAM, Index, 3mma",None,line
"Korea, EPI, USD basis, Beverages & tobacco, Index, 3mma","Korea, EPI, USD basis, Beverages & tobacco, Index, 3mma",None,line
